tconst,region,primaryTitle,startYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes,actor,actress,producer
tt0192949,5.9267333049765805,Stardom,2000,100,6.200684628620605,7.2,6.45,5.7,1800,4.358333333333333,5.333333333333333,5.375
tt0193364,5.9267333049765805,The Order,2001,89,5.954440542912142,6.6,6.450000000000001,4.6,9368,3.7277777777777774,0.0,5.158333333333333
tt0193741,5.811864406779663,Badding,2000,103,6.386276622972896,6.8,6.48888888888889,5.9,1388,3.147222222222222,1.6,6.8
tt0193854,5.9267333049765805,A Shot at Glory,2000,114,6.378896659445273,6.0,5.800000000000001,6.2,2465,6.395833333333334,0.0,5.633333333333333
tt0194218,5.9267333049765805,Panic,2000,88,6.190750452765813,6.7,6.7,6.7,9050,5.32,5.12,3.8944444444444444
tt0195234,5.9267333049765805,Saving Grace,2000,93,6.092490727692427,6.875,6.975,6.9,19336,6.558333333333333,6.4,6.9
tt0195685,6.241657696447796,Erin Brockovich,2000,131,6.572365257295033,7.333333333333333,6.166666666666667,7.4,221724,4.758333333333334,4.800000000000001,5.0
tt0195714,5.9267333049765805,Final Destination,2000,98,5.4073966534805855,5.9,5.841666666666666,6.7,279894,6.754761904761904,6.400000000000001,6.166666666666667
tt0195945,5.9267333049765805,Next Friday,2000,98,6.014099354328624,5.324999999999999,5.7749999999999995,6.1,44144,6.182407407407407,6.4,6.1
tt0196069,6.410678531701892,Samsara,2001,138,6.210109283930739,7.166666666666667,7.433333333333334,7.7,8254,7.5238095238095255,6.4,5.875
tt0196106,5.9267333049765805,MVP: Most Valuable Primate,2000,93,6.1495835114781165,5.7,4.85,4.2,2752,3.994444444444445,3.2,4.2
tt0196223,6.330769230769228,The Right Temptation,2000,95,6.11615900595087,6.0,2.15,5.3,1300,6.199999999999999,3.2,0.0
tt0196229,6.410678531701892,Zoolander,2001,90,6.014099354328624,6.4,5.983333333333333,6.5,292178,5.596875,6.4,6.683333333333333
tt0196614,6.228333333333336,Hjärta av sten,2000,79,5.7836857202340966,2.8666666666666667,2.8666666666666667,3.5,1187,3.7714285714285714,6.400000000000001,2.8666666666666667
tt0196708,5.9267333049765805,Lockdown,2000,105,6.046248860329191,3.266666666666667,6.4,6.2,2735,5.749999999999999,6.4,4.995833333333334
tt0196723,6.60692883895131,Forever Lulu,2000,99,6.321624600053407,5.6,5.6,5.6,1462,2.4458333333333333,4.800000000000001,4.56875
tt0196811,6.186301369863009,Olga,2004,141,6.59228420253777,6.5,6.35,6.5,3649,1.2666666666666666,3.2,6.5
tt0197096,5.9267333049765805,What's Cooking?,2000,109,6.219116184811813,6.775,6.8375,6.8,2916,4.9875,3.2000000000000006,6.8
tt0197384,5.9267333049765805,Crime + Punishment in Suburbia,2000,100,6.046248860329191,5.949999999999999,6.3,5.8,3516,4.245833333333333,4.800000000000001,6.941666666666666
tt0197402,5.822222222222222,Detector,2000,104,6.200684628620605,6.6,6.35,6.6,1446,4.7107142857142845,6.4,4.2
tt0197750,5.756521739130435,Paranoid,2000,93,5.661891802672468,6.5,6.5,3.9,2399,3.6266666666666665,3.8400000000000007,7.566666666666666
tt0198021,5.9267333049765805,Where the Heart Is,2000,120,6.219116184811813,6.75,6.550000000000001,6.7,36389,6.8125,6.3999999999999995,6.727083333333334
tt0198781,6.241657696447796,"Monsters, Inc.",2001,92,6.18666476073875,8.055555555555555,7.775,8.1,980072,5.044444444444444,6.4,8.0
tt0199290,5.9267333049765805,3 Strikes,2000,82,6.014099354328624,5.449999999999999,5.449999999999999,4.7,3697,4.730952380952381,4.266666666666667,3.9
tt0199314,5.9267333049765805,About Adam,2000,97,6.135039325761426,5.9,6.425000000000001,5.9,6799,4.409999999999999,6.4,5.9
tt0199481,6.087284583139267,Druids,2001,120,6.377269722091822,2.7,3.116666666666667,2.7,5430,1.709375,3.2,2.7
tt0199626,5.9267333049765805,In the Cut,2003,119,5.769395995668834,6.85,5.883333333333333,5.4,26492,5.323333333333333,5.12,6.362500000000001
tt0199650,5.9267333049765805,Jill Rips,2000,94,6.046248860329191,4.5,4.2,4.0,1099,3.2099999999999995,5.12,3.8375000000000004
tt0199725,5.9267333049765805,Love & Basketball,2000,124,6.337924205361591,6.9,6.9,7.2,24351,5.51,5.12,1.8
tt0199727,5.9267333049765805,"Love, Honor and Obey",2000,103,6.092490727692427,6.25,6.25,6.4,5750,5.579761904761905,4.266666666666667,6.25
tt0199753,5.9267333049765805,Red Planet,2000,106,5.6653981415709564,5.7,6.050000000000001,5.7,59948,4.136458333333334,6.400000000000001,6.597222222222222
tt0200299,5.811864406779663,Bad Luck Love,2000,94,6.279076001984408,6.0,6.0,6.0,1504,5.016666666666666,6.4,6.0
tt0200427,5.9267333049765805,Diamond Men,2000,100,6.387269902912586,6.9,6.9,6.9,1808,6.083333333333333,1.28,6.9
tt0200465,6.241657696447796,The Bank Job,2008,111,6.087793273904871,7.8,5.275,7.2,189281,5.170833333333333,6.4,6.487500000000001
tt0200472,5.917443609022554,Beautiful Joe,2000,98,6.200684628620605,5.6,5.6,5.6,2410,2.667857142857143,4.266666666666667,0.0
tt0200530,5.9267333049765805,Chuck & Buck,2000,96,6.200684628620605,6.0,6.733333333333334,6.6,5892,6.7666666666666675,5.12,4.333333333333333
tt0200550,6.410678531701892,Coyote Ugly,2000,100,6.2655963681898195,5.1,5.825,5.7,121017,6.233333333333333,6.3999999999999995,7.4833333333333325
tt0200669,6.07405753968253,The Golden Bowl,2000,130,6.321624600053407,7.8,7.4,5.9,4608,5.925000000000001,4.800000000000001,0.0
tt0200720,5.9267333049765805,The House of Mirth,2000,135,6.321624600053407,6.666666666666667,6.833333333333334,7.0,8090,5.275,5.333333333333333,7.0
tt0201485,5.9267333049765805,The Body,2001,109,6.158937791232895,5.3,5.3,5.3,9510,3.6562499999999996,6.4,2.0
tt0201694,5.9267333049765805,Longshot,2001,93,6.015708359369083,2.6,1.9500000000000002,2.6,1148,3.0750000000000006,6.4,2.1666666666666665
tt0201844,5.9267333049765805,Survival Island,2002,85,5.4073966534805855,3.025,3.025,2.5,4554,4.491666666666666,6.4,3.025
tt0202314,5.811864406779663,Deep Core,2000,80,5.6653981415709564,3.2,3.2,3.2,1330,5.166666666666667,0.0,1.2666666666666666
tt0202402,5.9267333049765805,Whatever It Takes,2000,94,6.219116184811813,5.5,7.3,5.5,12020,5.983333333333333,4.266666666666667,4.125
tt0202641,5.756521739130435,Two Family House,2000,108,6.219116184811813,7.25,7.25,7.2,1731,3.6277777777777778,6.4,5.366666666666666
tt0202677,6.241657696447796,The Way of the Gun,2000,119,6.140098542230405,7.866666666666666,7.866666666666666,6.6,35247,5.2875,6.4,6.05
tt0203009,5.9267333049765805,Moulin Rouge!,2001,127,6.288108477763557,7.175,7.3125,7.6,299579,6.7821428571428575,6.400000000000001,7.3
tt0203019,6.241657696447796,Men of Honor,2000,129,6.572365257295033,7.225,4.875,7.2,125243,4.65,6.4,6.875
tt0203119,6.241657696447796,Sexy Beast,2000,89,6.087793273904871,6.8500000000000005,6.6000000000000005,7.3,69417,7.0702380952380945,6.400000000000001,7.4
tt0203166,5.9267333049765805,Together,2000,106,6.219116184811813,7.433333333333333,7.433333333333333,7.4,24370,6.55,6.4,7.599999999999999
tt0203230,5.9267333049765805,You Can Count on Me,2000,111,6.387269902912586,7.325,7.325,7.5,31438,6.405000000000001,6.4,7.279166666666667
tt0203289,6.60692883895131,American Desi,2001,100,6.219116184811813,6.6,6.6,6.6,1669,4.872222222222223,6.4,6.133333333333333
tt0203540,5.9267333049765805,Greenfingers,2000,91,6.190750452765813,6.8,6.8,6.8,6562,4.882142857142857,6.400000000000001,6.766666666666667
tt0203632,5.9267333049765805,The Princess and the Warrior,2000,135,6.158937791232895,7.45,7.45,7.4,14951,5.814285714285715,6.400000000000001,6.341666666666667
tt0203755,5.9267333049765805,One Night at McCool's,2001,93,6.092490727692427,6.275,6.2,6.2,31325,6.678571428571429,6.4,3.5
tt0204055,6.042857142857144,Wild Mussels,2000,115,6.387269902912586,6.9,6.9,6.9,1093,2.1095238095238096,2.1333333333333333,3.45
tt0204175,6.241657696447796,Boys and Girls,2000,94,6.219116184811813,1.9,0.0,5.4,17609,5.072222222222223,6.4,3.716666666666667
tt0204313,5.9267333049765805,Exorcist: The Beginning,2004,114,5.549452493517681,5.15,5.766666666666666,5.1,39819,4.286111111111111,6.4,0.0
tt0204322,6.186301369863009,Firecracker,2005,112,6.130572059186896,5.1,5.1,5.1,1021,6.000000000000001,4.571428571428571,5.1
tt0204350,6.07405753968253,Poor White Trash,2000,85,6.092490727692427,4.9,4.9,4.9,1395,3.5928571428571425,6.400000000000001,5.7
tt0204626,5.9267333049765805,The Watcher,2000,97,6.130572059186896,5.3,5.51111111111111,5.3,28500,4.9399999999999995,6.4,5.5875
tt0204640,5.9267333049765805,Sordid Lives,2000,111,6.135039325761426,6.1,6.1,6.7,3517,5.856666666666667,3.8400000000000007,6.908333333333333
tt0204700,6.241657696447796,Trouble Every Day,2001,101,5.73402106995792,6.133333333333333,6.291666666666666,5.9,9317,6.3933333333333335,2.56,2.3000000000000003
tt0204761,5.9267333049765805,Fidelity,2000,166,6.387269902912586,5.65,4.858333333333333,5.6,2030,4.616666666666666,4.800000000000001,3.65
tt0204932,6.087284583139267,A Summer Tale,2000,91,6.155165673789658,6.199999999999999,5.8999999999999995,7.3,4484,6.575,6.400000000000001,7.599999999999999
tt0204946,6.241657696447796,Bring It On,2000,98,6.21353402250027,6.6,5.75,6.1,105929,5.488888888888888,6.3999999999999995,6.75
tt0205271,5.9267333049765805,Dr. T & the Women,2000,122,6.219116184811813,7.2,5.85,4.7,20276,5.05,4.571428571428571,5.95
tt0205418,5.9267333049765805,The Smokers,2000,96,5.705227817745796,2.9,3.5999999999999996,2.9,2877,3.183333333333333,6.4,4.824999999999999
tt0205461,5.9267333049765805,Thomas and the Magic Railroad,2000,85,6.129482636308872,4.2,4.2,4.2,4773,5.736111111111111,4.800000000000001,2.1
tt0205873,5.9267333049765805,The Dish,2000,101,6.344497116754819,7.2,7.2,7.2,17109,7.054761904761905,6.4,7.2
tt0206113,6.410678531701892,Madison,2001,99,6.378896659445273,5.6000000000000005,5.675000000000001,6.3,1567,5.633333333333333,6.4,5.15
tt0206226,5.9267333049765805,Psycho Beach Party,2000,95,5.652409672378624,5.5,6.2,6.0,6606,4.205555555555556,6.4,3.8625
tt0206275,5.9267333049765805,Save the Last Dance,2001,112,6.346223015811688,6.75,6.145833333333334,6.2,66022,6.363888888888888,6.4,6.25
tt0206367,5.9267333049765805,The Trumpet of the Swan,2001,75,6.336737981080858,5.0,5.9,5.0,1295,2.52,5.485714285714286,0.0
tt0206420,5.9267333049765805,Woman on Top,2000,92,6.031288082054239,5.3,6.166666666666667,5.3,10931,5.060416666666667,6.3999999999999995,1.7666666666666666
tt0206634,6.241657696447796,Children of Men,2006,109,5.89274550329322,7.75,7.056666666666667,7.9,529853,7.441666666666667,6.400000000000001,6.810416666666667
tt0206742,5.913913043478261,Fast Food Fast Women,2000,95,6.135039325761426,6.4,6.4,6.4,2147,1.80625,3.2000000000000006,6.65
tt0206762,5.9267333049765805,Friends and Family,2001,87,6.092490727692427,6.3,6.3,6.3,1515,3.9142857142857146,4.266666666666667,6.466666666666666
tt0206917,6.241657696447796,The Man Who Cried,2000,100,6.346223015811688,6.35,5.875,6.1,16471,5.3500000000000005,6.4,6.366666666666667
tt0206926,5.9267333049765805,Maybe Baby,2000,104,6.135039325761426,6.066666666666666,5.6,5.6,6110,4.272222222222222,6.4,0.0
tt0207198,6.410678531701892,What to Do in Case of Fire,2001,101,6.087837626654536,6.55,6.8,6.8,3759,4.303571428571429,6.400000000000001,4.8999999999999995
tt0207201,6.241657696447796,What Women Want,2000,127,6.031288082054239,6.7,5.9444444444444455,6.4,222549,4.875,5.485714285714286,5.370833333333333
tt0207524,5.917443609022554,How to Kill Your Neighbor's Dog,2000,107,6.200684628620605,6.433333333333333,6.433333333333333,6.8,3649,4.17,5.12,6.833333333333333
tt0208003,6.241657696447796,Big Momma's House,2000,99,6.015708359369083,4.766666666666667,5.529166666666667,5.2,90846,6.469444444444445,6.4,6.0
tt0208026,6.249315068493151,A Chinese in a Coma,2000,108,6.014099354328624,4.566666666666666,4.463888888888889,5.7,1256,4.3,5.333333333333333,7.2
tt0208032,6.186301369863009,Canone Inverso,2000,107,6.387269902912586,6.449999999999999,6.9375,7.1,1257,4.319444444444444,4.800000000000001,7.2
tt0208181,5.409090909090909,Todo el poder,2000,105,6.17088210105623,0.0,0.0,6.6,1180,5.678571428571428,4.266666666666667,3.9
tt0208196,5.9267333049765805,Happy Accidents,2000,110,6.135039325761426,6.866666666666667,6.866666666666667,7.2,10232,5.15625,5.333333333333333,5.6
tt0208675,6.249315068493151,Compassionate Sex,2000,109,6.014099354328624,7.0,7.0,7.0,1334,4.084999999999999,3.8400000000000007,5.8125
tt0208874,5.9267333049765805,The Contender,2000,126,6.046248860329191,4.95,4.95,6.9,25035,3.711111111111111,6.4,6.802083333333333
tt0208911,6.186301369863009,The King Is Alive,2000,110,6.387269902912586,6.45,6.9750000000000005,6.3,2005,6.058333333333333,4.266666666666667,6.883333333333333
tt0208988,6.241657696447796,Get Carter,2000,102,6.140098542230405,5.1,5.35,5.1,36621,5.444047619047619,6.400000000000001,5.76111111111111
tt0208990,6.410678531701892,The Son's Room,2001,99,6.387269902912586,7.0,7.066666666666666,7.3,21456,6.447222222222223,6.4,7.30625
tt0208993,5.9267333049765805,Downtown 81,2000,72,6.2655963681898195,6.9,6.9,6.9,1626,6.460000000000001,6.400000000000001,6.25
tt0209037,6.330769230769228,Everybody's Famous!,2000,97,6.2655963681898195,6.5,6.5,6.9,3331,2.7700000000000005,5.12,6.5166666666666675
tt0209077,6.241657696447796,Ken Park,2002,93,6.387269902912586,6.316666666666666,5.491666666666667,5.8,30822,6.072222222222222,6.4,6.225
tt0209144,6.241657696447796,Memento,2000,113,5.769395995668834,8.325,8.529166666666665,8.4,1324390,5.991666666666666,6.400000000000001,7.420833333333333
tt0209163,5.9267333049765805,The Mummy Returns,2001,130,5.891002623015889,6.2,6.2,6.4,346298,6.302083333333334,6.4,2.7750000000000004
tt0209180,5.917443609022554,Sky Hook,2000,95,6.444383454450305,7.3,7.4625,8.1,5101,3.167857142857143,4.266666666666667,7.3
tt0209322,5.9267333049765805,Skipped Parts,2000,100,6.219116184811813,5.2,3.1,6.2,3682,5.13,5.12,2.2333333333333334
tt0209475,6.241657696447796,The Wedding Planner,2001,103,6.135039325761426,6.533333333333334,5.3,5.3,86661,4.261111111111111,4.800000000000001,6.127083333333333
tt0209958,5.9267333049765805,The Cell,2000,107,5.569756858172094,6.599999999999999,3.4000000000000004,6.4,109188,6.752777777777777,6.4,6.4375
tt0210065,5.9267333049765805,Gangster No. 1,2000,103,6.087793273904871,6.833333333333333,6.633333333333334,6.7,14550,5.209259259259259,6.4,6.525
tt0210070,6.410678531701892,Ginger Snaps,2000,108,5.77354032892261,6.05,6.425,6.8,52358,4.594444444444444,6.4,6.4125
tt0210075,5.9267333049765805,Girlfight,2000,110,6.378896659445273,6.5,6.5,6.7,11388,4.214285714285714,6.400000000000001,4.358333333333333
tt0210094,5.9267333049765805,Happy Campers,2001,94,6.014099354328624,5.9,5.9,5.4,2845,5.128571428571428,6.400000000000001,7.8
tt0210299,5.9267333049765805,Songcatcher,2000,109,6.391344875120418,7.0,7.0,7.3,3684,7.066666666666666,5.333333333333333,7.3
tt0210358,5.9267333049765805,Things You Can Tell Just by Looking at Her,2000,109,6.321624600053407,6.766666666666667,6.766666666666667,6.4,7376,2.566666666666667,4.571428571428571,4.716666666666667
tt0210382,5.9267333049765805,The Weight of Water,2000,114,6.130572059186896,7.45,4.466666666666666,5.8,10039,6.320238095238095,6.400000000000001,6.55
tt0210567,5.9267333049765805,Beautiful,2000,112,6.200684628620605,0.0,6.199999999999999,5.6,4306,3.6,3.2,2.65
tt0210584,5.9267333049765805,Bootmen,2000,95,6.219116184811813,5.800000000000001,5.377777777777777,6.2,2478,5.790625,6.4,6.2
tt0210616,6.087284583139267,Center Stage,2000,115,6.346223015811688,6.75,6.7,6.7,22808,4.9375,6.3999999999999995,6.8999999999999995
tt0210943,6.087284583139267,Relative Values,2000,87,6.014099354328624,1.9,5.9750000000000005,6.4,2605,7.141666666666667,4.571428571428571,5.65
tt0210945,6.241657696447796,Remember the Titans,2000,113,6.505084643522675,7.199999999999999,7.066666666666666,7.8,232164,6.8031250000000005,6.4,7.4833333333333325
tt0211181,5.9267333049765805,102 Dalmatians,2000,100,6.021768590047263,5.949999999999999,5.85,4.8,39656,4.435714285714286,6.400000000000001,4.033333333333333
tt0211443,6.410678531701892,Jason X,2001,92,5.466844032060816,2.2,4.7625,4.4,61579,4.80625,4.266666666666667,4.4
tt0211465,5.9267333049765805,Knockaround Guys,2001,92,6.087793273904871,5.416666666666666,5.416666666666666,6.1,24886,5.9490740740740735,6.4,6.377777777777777
tt0211661,6.087284583139267,Terror Tract,2000,96,5.793214713579409,5.266666666666667,5.266666666666667,6.0,1913,6.636666666666666,5.12,5.433333333333334
tt0211915,6.087284583139267,Amélie,2001,122,6.135039325761426,7.95,7.875,8.3,794894,7.95,6.4,7.800000000000001
tt0211933,5.9267333049765805,Awake,2007,84,6.130572059186896,6.95,6.95,6.5,80651,3.9464285714285716,6.400000000000001,4.875
tt0211938,5.9267333049765805,Bait,2000,119,6.015708359369083,7.275,6.966666666666666,5.7,13213,5.734259259259259,6.4,5.7
tt0211941,6.087284583139267,Beat,2000,93,6.387269902912586,5.4,5.4,5.4,1617,4.464285714285714,2.1333333333333333,4.05
tt0211946,6.410678531701892,Berlin Calling,2008,109,6.2655963681898195,6.933333333333334,6.933333333333334,7.2,15208,5.84,6.4,7.116666666666667
tt0212338,6.241657696447796,Meet the Parents,2000,108,6.135039325761426,7.1,6.279166666666667,7.0,355508,4.527777777777778,6.4,5.204166666666667
tt0212346,6.241657696447796,Miss Congeniality,2000,109,6.015708359369083,6.4,5.983333333333333,6.3,230665,4.738888888888888,6.4,6.933333333333334
tt0212380,5.9267333049765805,Blow Dry,2001,90,6.219116184811813,6.050000000000001,7.666666666666667,6.2,9045,5.433333333333334,6.4,6.966666666666668
tt0212604,5.9267333049765805,Tully,2000,102,6.387269902912586,7.3,7.122222222222223,7.3,1994,5.7107142857142845,4.266666666666667,3.65
tt0212712,5.9267333049765805,2046,2004,129,6.024024061450497,7.366666666666667,7.366666666666667,7.4,61824,7.218333333333334,6.3999999999999995,7.366666666666667
tt0212742,5.8691176470588236,After Alice,2000,100,6.130572059186896,5.3,5.3,5.3,1798,4.145833333333333,6.4,5.783333333333334
tt0212815,5.9267333049765805,Big Eden,2000,118,6.219116184811813,6.766666666666667,6.766666666666667,7.3,4907,5.663888888888889,4.800000000000001,6.5
tt0212826,5.9267333049765805,Bread and Roses,2000,110,6.387269902912586,7.475,7.475,7.0,6080,6.354166666666667,5.333333333333333,7.4
tt0212830,5.9267333049765805,Bruiser,2000,99,5.471564831403624,5.85,5.85,5.3,6440,5.697222222222222,3.2,6.9
tt0212867,6.07405753968253,Soulkeeper,2001,105,5.954440542912142,5.1,5.1,4.8,1299,1.9555555555555557,4.800000000000001,4.949999999999999
tt0212879,5.9267333049765805,Citizen Toxie: The Toxic Avenger IV,2000,109,5.900009523896962,5.4,5.6033333333333335,5.9,6192,5.918181818181818,4.800000000000001,2.7
tt0212910,6.07405753968253,Delivering Milo,2001,94,6.075051617293692,5.5,6.066666666666667,5.7,1348,3.425,2.1333333333333333,4.625
tt0212974,5.9267333049765805,Groove,2000,86,6.391344875120418,6.0,6.0,6.6,4531,6.416666666666667,6.4,6.525
tt0212985,6.241657696447796,Hannibal,2001,131,6.087793273904871,8.25,7.05,6.8,293455,7.0892857142857135,6.400000000000001,2.75
tt0213149,6.241657696447796,Pearl Harbor,2001,183,6.1684642742764035,5.8,6.866666666666667,6.2,352173,6.188888888888889,6.4,6.75
tt0213790,5.9267333049765805,The Ladies Man,2000,84,6.014099354328624,7.9,6.083333333333333,5.2,13824,6.377380952380952,2.1333333333333333,0.0
tt0213802,6.410678531701892,Legion of the Dead,2001,89,5.561832421771999,3.85,3.85,3.2,1937,5.230952380952381,4.266666666666667,3.2
