tconst,averageRating,numVotes
tt2246953,6.9,2192
tt2247119,5.6,1341
tt2247129,7.3,1159
tt2247476,6.6,16935
tt2247566,7.7,2455
tt2247692,4.8,11021
tt2248028,7.5,4391
tt22482764,7.9,1439
tt22486094,7.1,1279
tt22487338,7.1,1642
tt2248739,6.7,2812
tt22488024,5.7,2138
tt22488728,8.0,15452
tt22489044,8.2,1045
tt2248944,6.2,2485
tt22489564,7.4,2257
tt2249081,6.0,2970
tt2249221,6.7,19859
tt22494914,5.2,2584
tt2249542,6.9,2377
tt2249712,6.2,2039
tt22497768,6.8,3704
tt2250234,4.9,3662
tt2250282,4.7,1283
tt22505214,6.6,1751
tt2250564,6.4,1023
tt22507484,6.5,2048
tt22507524,7.7,2113
tt2250912,7.4,720459
tt2251281,5.6,11139
tt2251481,2.2,1612
tt2251828,6.3,1200
tt2252552,3.6,1872
tt2252680,6.2,4632
tt2253742,5.9,1778
tt2253939,6.2,2920
tt22543124,6.0,4940
tt22543326,7.4,9235
tt2255934,4.4,2047
tt2256677,6.0,1505
tt2256749,4.7,2008
tt2256811,6.2,1091
tt2257436,4.1,1166
tt2257602,7.4,2369
tt2258233,5.7,1081
tt2258239,6.0,1274
tt2258281,7.5,13212
tt2258285,5.7,2282
tt2258337,7.7,27233
tt2258345,6.2,25488
tt2258465,6.7,2748
tt2258858,7.5,21491
tt2259122,6.1,1029
tt2259360,6.5,1152
tt2260254,2.2,1394
tt2260850,7.5,4874
tt2261287,6.7,24404
tt2261331,6.4,40909
tt2261434,6.3,2593
tt2261505,5.0,6154
tt2261719,5.0,1260
tt2261749,7.2,10635
tt2262126,6.9,1602
tt2262161,6.4,4058
tt2262175,5.6,1131
tt2262183,1.9,1116
tt2262227,7.2,78102
tt2262270,6.1,1272
tt2262315,6.3,18242
tt2262345,7.2,3918
tt2263058,7.5,4320
tt2263814,4.6,1421
tt2263944,7.1,29876
tt22639512,5.5,1122
tt22640398,5.6,6810
tt22643896,7.2,1157
tt2265171,7.9,131378
tt2265179,8.2,1664
tt2265191,4.3,2323
tt2265381,7.4,2250
tt2265398,6.1,60916
tt2265534,5.6,15216
tt2265539,7.1,1855
tt22656762,6.9,2170
tt2266600,7.5,3508
tt2266938,6.3,1573
tt2267968,7.1,189835
tt2267998,8.1,1068794
tt2268016,5.6,61380
tt2268018,2.5,1764
tt2268433,3.6,2298
tt2268458,6.6,18991
tt2268573,3.5,4281
tt2268732,6.9,2282
tt22687790,6.5,112874
tt22688572,4.2,2541
tt22695402,6.6,16700
tt22695428,6.8,2318
tt22696230,6.1,1088
tt2271563,6.4,13820
tt2271565,3.7,1243
tt2271641,6.1,2242
tt2272336,4.2,2415
tt2272350,6.3,10385
tt2272918,6.1,5150
tt2273657,6.3,72989
tt22742070,6.2,1812
tt22742964,7.0,5580
tt22743064,5.2,11332
tt2274570,5.7,7981
tt2274604,6.9,1419
tt2274648,5.3,99026
tt22751230,6.7,6092
tt2275471,5.2,2212
tt2275743,4.7,3932
tt2275794,4.9,4118
tt2275802,5.9,5401
tt2275813,7.1,2693
tt2275946,6.4,34538
tt2276069,6.0,1050
tt2276095,6.7,1085
tt2276778,5.2,4051
tt22769820,5.8,4561
tt22769974,4.9,1186
tt2277106,7.5,2580
tt22774688,3.1,1224
tt2277834,4.9,1418
tt2277860,7.2,303922
tt2278388,8.1,887835
tt2278392,7.0,2886
tt2278870,3.6,1890
tt2278871,7.7,163215
tt2279306,8.0,1039
tt2279339,5.8,26792
tt2279373,6.0,61237
tt22796890,6.2,6691
tt22797706,8.0,1369
tt2279786,7.5,3559
tt2279922,5.3,2355
tt22805590,3.7,1932
tt22807194,8.2,1094
tt2280964,5.8,1120
tt2281065,6.2,2121
tt2281099,5.3,1605
tt2281159,5.3,16476
tt2281309,6.8,1594
tt2281345,6.6,5484
tt2281365,7.3,1017
tt22814692,6.2,1365
tt2281551,6.8,1173
tt2281587,6.4,37073
tt22818604,7.5,3740
tt2282016,5.7,13282
tt2282829,1.4,1165
tt2282849,5.4,1741
tt2283017,6.5,1266
tt2283336,5.6,147220
tt2283362,7.0,450407
tt2283748,8.1,65432
tt22853444,8.9,1407
tt22866358,5.6,4779
tt22868844,7.4,7721
tt22869490,4.9,5699
tt2286990,6.1,10063
tt2287170,6.7,2171
tt2287214,3.7,1830
tt2287655,6.0,1056
tt2287675,5.8,2566
tt2287715,6.1,3646
tt2287973,4.4,2905
tt2288005,5.6,2514
tt2288121,4.2,3664
tt22889164,5.9,1842
tt22890246,6.5,14129
tt22892546,6.2,5807
tt22892896,6.0,3111
tt2289538,6.4,2589
tt22900124,5.8,1359
tt2290065,6.0,4593
tt2290113,6.6,1154
tt2290151,7.1,1441
tt2290397,6.7,2288
tt2290553,5.4,10734
tt2290567,6.7,2088
tt2290709,3.0,1482
tt2290739,5.0,4186
tt2290789,6.8,1920
tt2290828,7.6,8191
tt2290840,7.8,7450
tt2291284,3.8,1292
tt2291540,6.2,23665
tt2292182,2.5,1491
tt2292625,6.8,3425
tt2292955,7.6,2309
tt2292959,3.8,11787
tt2293138,5.7,4324
tt2293640,6.4,260049
tt2293750,4.7,2517
tt22938854,5.7,1220
tt22939186,5.5,5822
tt2294449,7.0,406604
tt2294473,6.6,6801
tt2294567,4.9,2223
tt2294629,7.4,664648
tt2294677,6.7,33074
tt2294729,5.4,2939
tt2294965,6.3,2777
tt2295196,6.3,1172
tt2295564,4.6,1744
tt2295722,5.7,9310
tt2295750,5.4,1141
tt2296404,6.1,3676
tt22964884,7.0,2371
tt2296697,5.6,5828
tt2296709,5.8,1400
tt2296747,6.7,1253
tt2296777,5.2,14079
tt2296909,7.9,1869
tt2296935,4.9,1010
tt2297031,7.6,1318
tt2297063,5.8,1791
tt2297108,3.8,1256
tt2297164,5.8,3566
tt2298224,5.0,1108
tt2298384,6.3,5286
tt2298394,4.0,1904
tt2298416,6.7,1864
tt22987820,6.8,1990
tt22987848,4.1,1028
tt2298820,6.8,1482
tt22988228,8.2,1086
tt2299206,5.4,4123
tt2299842,7.1,15781
tt2300975,5.4,25879
tt2301147,5.5,1271
tt2301155,6.0,7572
tt2301592,7.5,9530
tt2301900,3.9,1452
tt23023596,6.2,3641
tt2302416,7.0,1305
tt23024514,8.0,1476
tt2302755,6.5,292597
tt2302966,7.4,23354
tt2303110,2.4,1432
tt23036080,4.2,8420
tt23037488,5.0,3565
tt2304426,7.3,12742
tt2304459,6.4,2195
tt2304637,5.4,3588
tt2304655,7.1,7162
tt23047172,4.0,2504
tt2304771,7.1,29204
tt2304915,7.2,2881
tt23049206,6.6,1943
tt23049270,6.3,9879
tt2304933,5.2,117404
tt2304953,5.7,20853
tt2305051,7.1,138999
tt23052532,6.7,5300
tt23058594,7.8,2979
tt23060796,5.5,4306
tt2306745,7.8,13445
tt2306783,6.7,2825
tt2306786,3.6,1367
tt2306836,4.8,1197
tt2307002,5.4,1507
tt2308260,5.7,3936
tt2308725,6.7,2535
tt2308773,6.5,8333
tt2309021,5.9,22124
tt2309224,6.8,17566
tt2309260,4.2,21582
tt2309600,6.4,7421
tt2309764,5.7,9849
tt2309788,7.6,5892
tt2309961,6.2,25614
tt2309987,5.3,3994
tt2310109,6.0,1506
tt2310316,4.0,1288
tt2310332,7.4,572548
tt2310792,6.7,1091
tt2311348,6.2,1161
tt2311526,5.7,1139
tt2311530,4.0,1633
tt23118976,5.8,1398
tt2312184,5.2,3124
tt2312262,6.6,1550
tt2312602,6.2,2533
tt2312718,6.5,130445
tt2312890,5.7,11485
tt2313189,3.7,3150
tt23136186,6.0,2396
tt23137390,5.9,22284
tt2313780,2.0,1690
tt23137904,5.2,37737
tt2313896,6.1,1097
tt23144080,6.7,2332
tt2314824,4.4,12352
tt2314886,4.2,3062
tt2315152,7.2,8925
tt2315200,6.6,8057
tt2315226,7.3,2871
tt2315236,5.8,1018
tt2315558,6.1,1579
tt2315582,6.2,11587
tt2315596,6.2,16240
tt2315628,6.3,1256
tt2316204,6.4,304382
tt2316411,6.9,215540
tt2316465,7.5,1020
tt2316479,5.6,6916
tt2316548,5.3,11817
tt2316801,6.4,22476
tt2316868,6.0,1465
tt2317225,6.0,32079
tt2317337,7.8,45355
tt2317524,5.3,5962
tt23177868,5.9,9011
tt2318092,6.2,47616
tt2318268,4.7,1104
tt23183388,6.5,2368
tt2318401,5.8,1042
tt2318405,6.1,4897
tt2318527,4.9,10110
tt2318625,7.5,9242
tt2318701,6.5,1338
tt2319580,7.0,19277
tt2319739,6.2,2566
tt2319760,7.0,2127
tt2319889,6.3,6059
tt2320073,4.1,1420
tt2320924,5.4,1268
tt2320968,7.1,2490
tt2321163,6.3,7460
tt2321341,3.8,7177
tt2321405,7.8,29194
tt2321421,8.0,2458
tt2321502,6.2,5946
tt2321517,5.4,1320
tt2321549,6.8,247614
tt23219684,5.7,6424
tt2322420,5.8,4279
tt2322441,4.2,336068
tt2322517,5.2,5571
tt2322641,5.8,1527
tt2323372,7.4,1018
tt2323551,7.4,3243
tt2323836,7.3,2770
tt2323964,6.4,4925
tt2324384,7.0,3243
tt2325002,5.2,3549
tt2325517,4.7,3462
tt2325518,3.5,5071
tt2325539,5.7,1674
tt2325717,6.6,1487
tt2325741,6.7,3337
tt2325833,5.9,1571
tt2325853,5.1,2431
tt2325977,5.2,10045
tt2326107,6.5,1723
tt2326554,6.9,38680
tt2326574,5.3,3013
tt2326612,5.9,35803
tt2327239,5.7,3107
tt2327430,7.3,1780
tt2328503,7.2,1322
tt2328505,6.6,1409
tt2328549,4.8,4435
tt2328678,5.1,6089
tt2328745,4.5,1361
tt2328813,6.6,6378
tt2328819,7.5,6135
tt2328900,6.3,55400
tt23289160,8.1,64971
tt2328922,5.8,2914
tt2330322,6.2,13121
tt2330866,6.8,11568
tt2330927,7.2,6467
tt2331047,6.1,17796
tt2331066,6.2,1104
tt2331100,6.3,1076
tt2331143,7.8,28194
tt2331167,7.5,1931
tt2331880,6.3,1657
tt2332514,6.1,1066
tt2332518,5.5,2684
tt2332522,6.5,3795
tt2332579,5.9,9080
tt2332604,1.8,1036
tt2332623,4.3,6528
tt2332707,6.4,3652
tt2332801,7.1,1309
tt2332831,5.1,4644
tt2332881,7.1,1112
tt2332883,6.8,2321
tt23330554,5.1,2993
tt23334464,6.5,5514
tt23334616,5.3,8770
tt2333508,3.5,1989
tt2333598,7.1,6120
tt2333784,6.1,196396
tt2333804,6.0,49693
tt23343786,5.0,1902
tt2334593,6.7,2046
tt2334649,7.5,85938
tt2334733,5.7,8869
tt2334779,6.7,1020
tt2334871,4.7,37603
tt2334873,7.3,212670
tt2334879,6.3,236418
tt2334896,6.8,7967
tt2336259,5.3,1016
tt2336960,6.8,2695
tt2337841,5.1,5317
tt23379618,7.8,2044
tt2337981,7.2,4111
tt2338151,8.1,201483
tt2338424,6.2,8066
tt2338454,5.6,20827
tt2338846,6.2,1345
tt2338864,6.8,2032
tt2339505,6.2,5356
tt2339741,4.8,29592
tt2340650,7.1,4588
tt2341664,4.7,3414
tt2341766,5.8,4486
tt2342207,5.3,1523
tt2342227,6.5,1972
tt23423222,7.8,2050
tt2342810,6.9,1236
tt2343158,6.2,1326
tt2343582,6.6,1081
tt2343601,7.1,1785
tt2343617,7.0,4169
tt2343621,6.7,1161
tt2343713,6.0,1171
tt2343793,6.3,29353
tt2344672,5.5,1675
tt2344678,1.7,9249
tt2345112,6.4,17492
tt2345561,6.9,2353
tt2345567,5.9,18721
tt2345613,3.2,6527
tt2345721,4.3,1089
tt2345737,6.4,51271
tt2345759,5.4,206447
tt23461428,4.8,1053
tt2347134,7.0,2794
tt2347144,6.2,2711
tt23472806,4.9,1066
tt23474462,3.1,2154
tt2347497,5.2,9440
tt23475032,7.5,2616
tt2347569,7.4,94408
tt23476446,6.9,1175
tt2348394,4.7,1905
tt23490532,5.2,1733
tt23490586,6.0,3046
tt2349144,6.4,26031
tt2349460,6.1,3634
tt2350496,7.8,60923
tt2350892,5.8,9374
tt2351177,8.1,4245
tt2351310,6.6,14621
tt2351392,1.6,1044
tt2352230,6.0,2585
tt2352488,5.0,2712
tt2352802,5.4,7365
tt2353767,7.0,8179
tt2353868,6.8,10105
tt2354181,6.1,3404
tt2354205,8.2,2288
tt2354215,5.7,1369
tt2354407,4.9,4258
tt23554840,7.2,24452
tt2355495,6.5,27079
tt2355540,7.2,4739
tt23556408,3.2,1778
tt23556804,6.1,1753
tt2355791,7.7,2529
tt23557940,3.5,1090
tt2355823,6.3,6632
tt23561236,7.5,78082
tt2356180,8.2,72339
tt2356464,6.7,2171
tt2357129,6.0,103924
tt23571908,6.8,11718
tt2357208,6.6,1835
tt2357291,6.3,100708
tt2357377,6.6,7635
tt23573936,6.6,1001
tt2357453,6.6,2095
tt2357461,6.8,2023
tt2357489,3.4,2926
tt23576400,6.3,2125
tt2357770,5.8,1546
tt2357788,8.0,4633
tt2357790,6.4,1712
tt2357926,5.7,4502
tt2357958,4.7,3484
tt2358412,6.2,2847
tt2358456,7.5,1703
tt2358592,8.3,13389
tt2358891,7.7,97482
tt2358911,7.7,11964
tt2358913,7.8,11756
tt2358925,5.4,35169
tt2359002,7.0,4160
tt2359024,7.1,78996
tt2359085,7.4,1301
tt2359137,3.5,2116
tt2359201,6.4,1885
tt2359381,4.6,1118
tt2359427,7.3,2089
tt2359810,7.6,34612
tt2359814,8.0,1348
tt2360446,4.8,2301
tt2361184,5.3,2258
tt2361317,6.4,59859
tt2361509,7.1,274643
tt2361700,7.6,3729
tt2361746,6.3,4440
tt2362062,7.1,1008
tt2362778,6.7,4127
tt2363047,7.4,2499
tt2363178,6.4,2595
tt2363181,4.7,1247
tt2363213,5.9,8829
tt2363219,4.1,1808
tt2363439,4.3,1798
tt2363471,6.8,5433
tt23635174,6.6,2280
tt2363564,6.2,1395
tt23638596,7.7,2033
tt23638614,7.8,1440
tt2364006,5.6,1087
tt23640230,7.2,1999
tt23642740,7.8,3436
tt23642744,5.3,3582
tt23644098,5.4,3192
tt23647024,8.8,2148
tt2364774,4.2,1132
tt2364841,5.6,65705
tt2364842,3.2,3447
tt2364897,3.9,10431
tt2364949,5.3,3866
tt2364975,7.1,11332
tt2365580,6.5,24978
tt2365971,6.0,1242
tt2366308,7.5,2470
tt2366450,7.5,14126
tt2366608,5.7,19124
tt23666832,6.1,1388
tt2366806,2.3,1891
tt2367066,4.9,1572
tt2367996,5.1,1331
tt2368254,6.7,21025
tt2368525,5.7,1384
tt2368553,6.0,21738
tt2368606,4.6,1510
tt2368619,6.3,50966
tt2368635,6.1,3264
tt2368672,7.1,9096
tt2368749,7.1,7008
tt2368920,7.4,1019
tt2369041,3.8,2431
tt2369047,7.3,2029
tt2369127,6.4,1338
tt2369135,6.4,178647
tt2369154,5.3,6709
tt2369205,6.0,5302
tt2369317,4.9,8614
tt2369396,5.5,7523
tt2370034,6.1,1153
tt2370140,7.4,2741
tt2370224,7.4,2195
tt2370228,4.1,1414
tt2370230,6.1,2942
tt2370248,7.9,91873
tt2370718,7.9,4692
tt2370792,5.3,1283
tt23709962,5.6,1057
tt2371158,7.1,2096
tt2371399,6.0,1489
tt2371411,6.2,3667
tt2371486,6.6,6472
tt2371824,6.7,5168
tt2371834,6.7,5000
tt2372222,6.0,72710
tt2372251,5.0,14931
tt23722792,4.5,4196
tt23726308,7.2,1533
tt2372678,6.9,27068
tt2372776,7.4,1345
tt23735436,6.0,1166
tt23736044,7.8,21652
tt2374002,6.9,1069
tt2374144,8.3,3076
tt2374196,4.6,1417
tt23744022,4.7,1193
tt23745844,6.1,1840
tt2374902,7.0,7878
tt23752056,5.9,1502
tt2375379,7.7,9709
tt2375559,8.0,46506
tt2375574,6.2,14010
tt2375589,6.5,1115
tt2375605,8.2,40850
tt2376134,6.4,1394
tt2376218,5.8,13311
tt23770418,8.5,2087
tt23770924,7.3,1681
tt2377322,6.2,85794
tt2377414,4.0,1137
tt2377938,8.0,59271
tt2378079,5.8,1236
tt2378171,6.4,1558
tt2378177,6.3,1996
tt2378191,4.6,4720
tt23782248,5.8,5260
tt23782662,4.6,1928
tt2378281,7.5,32708
tt2378401,7.1,3548
tt2378453,5.5,4411
tt2378507,7.1,38605
tt2378830,6.8,4765
tt2378884,5.3,4529
tt23790418,5.4,4941
tt2379080,6.6,1647
tt2379082,6.7,3165
tt23790924,6.6,1268
tt2379318,6.3,1865
tt2379386,3.0,2426
tt2379713,6.8,466607
tt2380207,6.9,5085
tt2380247,7.7,7939
tt2380307,8.4,591888
tt2380331,6.6,11417
tt23804378,7.5,3715
tt2380564,6.0,3100
tt23808016,4.7,1056
tt2381046,5.5,2764
tt23810972,6.7,2033
tt2381111,7.5,150619
tt2381213,5.4,2470
tt2381249,7.4,411332
tt2381335,7.7,12360
tt2381355,4.8,1075
tt2381931,4.4,3196
tt2381941,6.6,275042
tt2381962,2.4,1816
tt2381989,5.6,1843
tt2381991,6.1,119548
tt2382009,6.6,98244
tt2382298,7.8,16262
tt2382320,7.3,445312
tt2382396,6.8,51242
tt2382422,6.1,2690
tt2383068,6.1,20935
tt2384022,3.4,1162
tt2384328,6.2,1019
tt2384530,6.5,1008
tt23846664,5.0,2133
tt23846874,6.3,5306
tt23849204,9.0,112898
tt2385073,6.0,1040
tt2385074,4.6,1793
tt2385101,7.3,1016
tt2385104,7.2,10262
tt2385115,7.6,1260
tt2385195,6.5,1470
tt23852952,5.6,1321
tt2385752,5.8,1030
tt2385882,6.3,1330
tt2385952,4.8,1316
tt2386237,4.8,17108
tt23862640,5.3,1153
tt2386278,5.1,8697
tt2386285,6.0,5555
tt2386327,6.2,1406
tt2386404,6.3,22300
tt23864864,6.6,2265
tt2386490,7.4,150864
tt23865712,6.3,5689
tt2387408,5.2,6726
tt2387433,6.3,79959
tt2387495,7.4,2283
tt2387499,5.9,68371
tt2387513,6.7,5573
tt23875342,6.5,2880
tt2387559,6.3,82848
tt23875604,7.9,1279
tt2387589,4.3,1091
tt2387627,7.5,1449
tt2387692,6.0,1166
tt2387806,6.8,1933
tt2388558,7.0,1033
tt2388621,7.0,1513
tt2388637,6.4,22820
tt2388705,6.2,2258
tt2388715,6.5,139878
tt2388759,5.1,1032
tt2388771,6.5,65689
tt2388805,4.8,2799
tt2388819,6.8,3545
tt2388821,5.5,1070
tt2389120,5.6,3734
tt2389162,4.2,1051
tt2389182,6.7,20468
tt23897324,6.2,3783
tt23898856,5.1,1438
tt2390237,6.2,19976
tt2390253,6.6,2599
tt2390361,7.0,66413
tt2390962,7.0,4295
tt2391492,8.1,1903
tt2392326,6.4,8692
tt2392385,4.6,3153
tt2392447,5.8,4208
tt2392672,6.9,6970
tt2392748,4.4,4522
tt2392810,6.2,1868
tt2392830,6.4,6318
tt2392846,2.3,1039
tt2393775,5.6,1315
tt2393827,5.5,15577
tt2393845,5.8,24216
tt2394021,6.3,1036
tt2394063,6.7,3913
tt23950956,7.3,6539
tt23951378,7.6,2069
tt2395199,5.1,6671
tt23952060,7.2,1790
tt2395339,4.9,3307
tt2395385,5.5,8488
tt2395417,7.4,8914
tt2395421,6.8,4526
tt2395427,7.3,922844
tt2395469,7.9,43829
tt2395970,7.1,2303
tt2396429,5.7,1810
tt2396436,3.9,2990
tt2396495,5.4,2126
tt2396566,7.4,13966
tt2396589,7.4,54464
tt2396690,5.8,2858
tt2396701,3.8,2429
tt2396721,5.3,5151
tt2397461,5.9,17121
tt2397531,6.0,1894
tt2397535,7.4,305078
tt2398143,7.3,1291
tt2398149,7.2,21119
tt2398231,6.6,35794
tt2398241,6.0,24262
tt2398249,5.6,24532
tt2400002,6.7,2404
tt2400275,5.8,6324
tt2400283,6.9,8412
tt2400291,7.7,5777
tt2400463,6.6,119213
tt2401097,5.6,20159
tt2401181,5.7,1714
tt2401223,7.3,1725
tt2401225,4.1,1014
tt2401585,6.4,2537
tt2401621,7.5,7542
tt2401715,6.0,3844
tt2401789,2.5,1082
tt2401807,5.0,25542
tt2401825,6.4,1199
tt2401878,7.2,75358
tt2402085,5.7,7009
tt2402091,6.8,5138
tt2402101,6.2,47819
tt2402105,6.1,27647
tt2402157,6.3,70590
tt2402179,6.6,1962
tt2402186,7.1,1467
tt2402200,7.1,1691
tt2402603,6.1,5854
tt2402619,5.1,1697
tt2402623,6.6,1607
tt2402927,7.3,142533
tt2402985,5.4,3028
tt2403021,5.3,49505
tt2403029,3.2,22558
tt2403393,6.2,2030
tt2403439,6.2,1146
tt2403558,5.4,3132
tt2403883,5.5,1563
tt2403961,5.8,6330
tt2404027,6.8,2067
tt2404171,6.8,1420
tt2404181,7.3,33157
tt2404217,7.3,2820
tt2404233,5.4,126034
tt2404299,5.1,3027
tt2404311,6.3,123136
tt2404425,7.3,63272
tt2404435,6.9,228470
tt2404461,7.7,50925
tt2404463,6.6,181411
tt2404465,6.9,12163
tt2404519,3.6,1238
tt2404555,5.6,1088
tt2404583,4.3,2993
tt2404639,6.2,5882
tt2404738,6.4,15482
tt2404801,7.1,1581
tt2405182,6.4,1264
tt24059568,7.1,1236
tt24059780,7.2,6191
tt24060354,7.1,1345
tt2406252,7.1,20981
tt2406566,6.7,206761
tt2406676,5.7,4559
tt24067680,6.3,1443
tt24068064,6.7,20722
tt24069594,7.5,2533
tt24070754,7.6,3194
tt2407380,6.5,1733
tt24074898,7.5,1190
tt24076146,6.2,3500
tt24079788,6.9,2066
tt24079846,6.7,1260
tt2408040,6.4,4284
tt24082438,8.6,20434
tt24082454,4.6,1308
tt24082488,7.4,3178
tt24083908,5.2,1305
tt2408912,7.2,1514
tt2409300,6.4,5352
tt2409302,7.1,8998
tt2409642,7.5,1934
tt2409818,5.1,15104
tt2411024,6.9,2411
tt2411144,5.3,2272
tt2412556,6.6,1237
tt2412568,6.7,1252
tt2412746,4.6,2014
tt2412748,8.3,1043
tt24131660,5.4,2625
tt24132732,7.7,14677
tt2414040,5.5,1570
tt2414046,7.0,2090
tt2414166,8.7,2697
tt2414196,4.8,1281
tt2414212,4.7,1606
tt24146896,6.9,3390
tt2414766,6.7,14805
tt2414822,4.6,1299
tt2415372,8.4,2315
tt2415458,7.0,13521
tt2415946,2.0,2035
tt2415964,6.2,2040
tt2416424,5.7,1309
tt2417154,8.2,1284
tt2417560,7.3,3664
tt2417650,2.5,3959
tt2417712,5.8,14943
tt2417854,4.4,1201
tt2417970,3.8,1086
tt2418328,4.6,1048
tt2418372,5.9,1287
tt2418440,6.2,5738
tt2418558,6.0,8278
tt2419284,6.6,1383
tt2419354,3.9,1014
tt2420006,6.4,1545
tt2420018,6.7,1047
tt2420124,5.7,3764
tt2420166,5.5,2057
tt2420756,6.0,8512
tt2420886,5.7,2157
tt2421416,6.1,3604
tt24216998,7.2,1849
tt24218264,8.4,1127
tt24223026,5.5,1088
tt24224996,6.5,1158
tt24225846,8.0,2024
tt24226474,8.1,9162
tt24227018,4.5,3707
tt24227752,6.7,1563
tt2423132,6.3,2232
tt2424028,5.4,1202
tt24248198,6.3,1358
tt2424988,7.0,26500
tt24249946,6.8,4212
tt2425486,6.9,9377
tt2425852,5.7,1170
tt2425886,4.9,1364
tt24268454,6.9,72024
tt2427502,6.2,6148
tt2427892,6.9,19249
tt2427968,6.4,1242
tt2428170,6.3,68412
tt2429074,5.9,11433
tt2429144,7.7,1116
tt2429292,6.9,5655
tt2429640,5.0,2869
tt2430044,5.8,1535
tt2430104,7.4,1116
tt2431286,7.6,103839
tt2433040,5.1,3736
tt2433190,6.3,1479
tt24342088,4.8,2410
tt2435458,5.5,1060
tt2435514,2.8,1222
tt2436046,5.2,2420
tt2436386,6.3,84298
tt2436452,5.8,1571
tt2436516,6.6,15329
tt2436682,5.8,11920
tt2437548,5.3,2510
tt2437954,5.6,2521
tt2438644,7.2,33004
tt2439946,2.4,2461
tt2440036,6.9,5237
tt2440354,5.6,3583
tt2441982,4.6,4736
tt2442080,7.4,2459
tt24429218,5.9,8537
tt2443822,5.5,5749
tt2444946,7.2,1279
tt2445178,5.2,1267
tt2445568,3.8,1924
tt2445698,7.1,1120
tt2446042,6.0,204274
tt2446192,5.7,1663
tt2446502,3.5,2815
tt2446600,7.8,3122
tt2446786,6.4,1467
tt2446980,6.6,145741
tt24478470,6.4,2721
tt2447934,6.1,1716
tt24485052,8.0,28735
tt2449638,4.2,2420
tt2449810,4.6,1980
tt2450186,6.0,44040
tt2450334,5.7,1538
tt2450440,5.7,2413
tt24509990,6.2,12776
tt24516518,8.3,1897
tt24517458,7.1,5003
tt24517876,5.2,1355
tt2452042,7.0,49865
tt2452150,6.6,17858
tt2452200,6.4,29591
tt2452244,5.9,73840
tt2452254,6.8,31243
tt2452386,7.3,79847
tt2452470,5.0,1493
tt2454430,6.6,1228
tt2456536,6.4,2258
tt2456720,5.2,1232
tt2457282,7.8,4155
tt2458106,6.1,13409
tt2458314,6.5,2122
tt2458776,7.3,7105
tt2458948,8.0,14246
tt2459022,6.2,3887
tt2459156,7.0,13867
tt2460426,7.3,1390
tt2460488,2.2,1986
tt2461034,6.3,1499
tt2461132,5.0,40843
tt2461150,5.8,59864
tt2461340,5.7,3088
tt2461520,6.0,11115
tt2463154,5.7,1857
tt2463208,6.7,231994
tt2463288,6.0,57136
tt2463302,6.7,1436
tt2463512,6.1,7242
tt2463922,3.5,1116
tt2464018,6.8,5832
tt24640480,6.5,1355
tt2464690,7.0,1274
tt2465140,5.4,6983
tt2465146,5.9,15294
tt2465378,8.1,1043
tt2465578,7.2,13439
tt2466684,7.4,2889
tt2466830,7.3,1726
tt2467046,3.1,42563
tt2467442,7.1,1197
tt2467480,5.3,1871
tt24679190,7.0,3154
tt24683702,6.6,1559
tt2468638,6.8,1921
tt2468774,7.0,11711
tt24689612,4.7,1565
tt2469210,6.4,1360
tt2469980,7.3,6053
tt24701840,7.9,1083
tt2471640,7.5,23588
tt2472432,7.0,2841
tt2473476,8.5,3562
tt2473510,4.6,30726
tt2473602,6.9,26156
tt2473682,5.0,45503
tt2473750,5.5,2552
tt2473794,6.8,27199
tt2474024,5.9,10756
tt2474310,6.8,4671
tt2474438,7.0,3346
tt2474932,5.8,3546
tt2474958,6.0,10038
tt2474972,4.7,6525
tt2474976,5.7,18553
tt2475154,7.5,2052
tt2475544,6.8,1173
tt2476154,4.5,6698
tt2476214,8.0,3104
tt2476552,6.4,1035
tt2477218,5.7,2113
tt24785544,5.7,1019
tt24787322,6.6,1014
tt2478746,7.4,1451
tt2479384,6.7,3413
tt2479478,4.8,53682
tt2479800,6.2,31184
tt2480454,6.7,2958
tt24807190,8.6,1280
tt2481198,6.6,7386
tt2481238,7.0,2030
tt2481248,6.4,1364
tt2481480,6.3,11815
tt2481496,4.9,5833
tt2481498,6.7,103589
tt2481512,6.0,2579
tt2481554,5.3,1799
tt2483208,3.8,1531
tt24852002,6.1,2653
tt2486678,7.1,21380
tt2486682,8.0,9405
tt2486856,6.8,2317
tt2486904,8.0,1027
tt24870072,5.1,8841
tt2487028,3.1,1015
tt2488496,7.8,974600
tt2488666,5.4,2074
tt2488778,6.0,7595
tt2489734,7.2,1180
tt2490326,5.7,28613
tt2492344,3.5,3384
tt2492916,7.8,4294
tt2493466,5.1,1284
tt2493486,6.2,45638
tt2494280,6.5,31964
tt2494362,7.1,118217
tt2494384,5.3,4060
tt24949806,5.1,1040
tt2495104,4.3,2174
tt2495118,6.1,11553
tt2495980,2.2,2789
tt2496972,6.2,2694
tt24973142,6.1,1271
tt2497808,3.8,1755
tt2497980,5.3,2919
tt2498312,6.6,1130
tt2499076,8.2,5081
tt2499414,4.0,3073
tt2499472,5.7,15758
tt2503154,6.0,15538
tt2503768,3.6,1129
tt2503944,6.6,133032
tt2503954,5.7,2329
tt2504022,7.2,2500
tt2504308,5.9,1408
tt2504404,7.3,3963
tt2504640,4.8,1429
tt2505294,6.0,12990
tt2505304,5.3,1987
