tconst,region,primaryTitle,startYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes
tt1136684,AU,Run! Bitch Run!,2009,90,"Horror,Thriller",nm2005138,"nm2008034,nm2005138",4.1,3272
tt11368998,CA,25 Years of Innocence,2020,116,Drama,nm1450132,"nm1733303,nm1450132",7.5,1282
tt11369540,AE,The Champion,2020,91,"Biography,Drama,History",nm8849637,nm8849637,6.7,1869
tt1137436,AR,Awaydays,2009,105,"Crime,Drama",nm1425041,nm1093541,5.7,3772
tt1137437,AU,Between Love & Goodbye,2008,97,"Drama,Music,Romance",nm0028220,nm0028220,5.6,1296
tt1137439,GB,Blue Gold: World Water Wars,2008,90,Documentary,nm0002384,"nm0002384,nm0055266,nm2830201",7.6,1231
tt1137450,AT,Death Wish,2018,107,"Action,Crime,Drama",nm0744834,"nm0307257,nm0562606,nm0138620",6.3,76507
tt1137455,GB,Fire from Below,2009,89,Thriller,"nm0002989,nm0691061","nm0002989,nm0691061,nm0486610",2.9,1032
tt1137470,AU,Accidental Love,2015,100,"Comedy,Romance",nm0751102,nm0330751,4.1,9134
tt1137477,CA,Scourge,2008,92,"Horror,Mystery,Sci-Fi",nm0702987,nm0702987,4.2,1161
tt11374902,AE,Doctor,2021,148,"Action,Comedy,Crime",nm12135964,"nm12135964,nm8649527",7.4,18891
tt11375428,AE,Hridayam,2022,172,"Drama,Musical,Romance",nm2068971,nm2068971,8.1,15734
tt11376010,AE,People Just Do Nothing: Big in Japan,2021,97,"Comedy,Music",nm2442354,"nm5219130,nm4452903",6.8,3931
tt11379584,AE,Luzzu,2021,94,Drama,nm3268589,nm3268589,6.9,1866
tt11379988,AE,James,2022,149,"Action,Comedy,Drama",nm6815084,nm6815084,7.4,8358
tt1137999,CA,Blood River,2009,104,"Horror,Thriller,Western",nm0556573,"nm0556573,nm1899220",5.2,1484
tt11380884,DE,Farewell Amor,2020,95,"Drama,Music,Romance",nm2550343,nm2550343,6.9,1555
tt11382384,AE,The Dissident,2020,119,"Crime,Documentary,Thriller",nm2406731,"nm0598531,nm2406731",7.8,30492
tt11384004,AE,Love Story,2021,155,Romance,nm2289322,nm2289322,6.8,4478
tt1138442,GB,A Better Tomorrow,2010,124,"Action,Crime,Drama",nm1012219,"nm0000247,nm1109708,nm4221403,nm4220872,nm4220087",5.7,1175
tt1138481,GB,Sonny Boy,2011,130,"Biography,Drama,Romance",nm0676577,"nm3836274,nm0676577,nm0886019",6.7,3422
tt11385078,AE,Tuck Jagadish,2021,145,"Action,Drama",nm8526249,nm8526249,5.6,3369
tt11385128,AE,V,2020,140,"Action,Crime,Thriller",nm1990335,"nm1990335,nm13412575",6.8,9070
tt11385336,AR,Memories of My Father,2020,136,"Drama,History",nm0874096,"nm7428985,nm0874093",7.2,2628
tt11388406,AE,Horse Girl,2020,103,"Drama,Mystery,Thriller",nm1337885,"nm1337885,nm1555340",6.0,20415
tt11388416,AE,Ida Red,2021,111,"Drama,Thriller,Western",nm6461537,nm6461537,5.6,2289
tt11388822,AU,Hearts Down Under,2020,85,Romance,nm5271436,nm0909032,6.2,1106
tt11388990,AE,I Carry You with Me,2020,111,Drama,nm1823216,"nm1823216,nm3998715",6.7,1680
tt11389748,AE,Mass,2021,111,Drama,nm0469823,nm0469823,7.6,17525
tt11389868,AE,Marvelous and the Black Hole,2021,81,"Comedy,Drama",nm3037980,nm3037980,6.2,2455
tt11389872,AU,Kingdom of the Planet of the Apes,2024,145,"Action,Adventure,Sci-Fi",nm1226871,"nm0798646,nm0295264,nm0415425",7.4,3992
tt11390036,AE,A Fall from Grace,2020,120,"Crime,Drama,Mystery",nm1347153,nm1347153,5.9,17096
tt11390180,AU,Upon the Magic Roads,2021,111,"Adventure,Fantasy",nm0688239,"nm1591054,nm5707322,nm0688239",5.7,1249
tt11390442,AU,Betrayed,2020,126,"Drama,History,War",nm4928331,"nm0345674,nm7520481,nm0995943",7.1,2417
tt1139085,EE,1612: Khroniki smutnogo vremeni,2007,144,"Adventure,Drama,History",nm0451867,nm0019732,5.6,2296
tt11390864,AE,Keshu Ee Veedinte Nadhan,2021,141,Drama,nm1459601,nm8263949,4.4,1914
tt11392272,AU,The Retreat,2021,82,"Horror,Thriller",nm1319591,nm0723949,4.9,1793
tt1139282,AU,Stolen,2009,91,"Crime,Drama,Mystery",nm1981319,nm0850234,6.1,6020
tt1139319,AU,A Film with Me in It,2008,89,"Comedy,Thriller",nm0280416,nm1019747,6.6,3940
tt1139328,AE,The Ghost Writer,2010,128,"Crime,Drama,Mystery",nm0000591,"nm0000591,nm0365249",7.2,170896
tt11394158,AU,Miss Juneteenth,2020,99,Drama,nm1474677,nm1474677,6.5,2167
tt11394180,AU,Dick Johnson Is Dead,2020,89,"Biography,Documentary,Drama",nm0990310,"nm0990310,nm1637105",7.4,7241
tt11394182,AU,Feels Good Man,2020,92,"Comedy,Documentary",nm9335192,"nm3136872,nm1704972,nm4232388,nm9335192",7.5,5559
tt11394200,CA,Welcome to Chechnya,2020,107,Documentary,nm0289800,"nm2398815,nm0289800",7.9,3147
tt11394282,CA,Identifying Features,2020,99,Drama,nm3635576,"nm3635576,nm2156418",7.3,2447
tt11394298,AU,The Mole Agent,2020,84,Documentary,nm3073146,nm3073146,7.5,9509
tt11394318,AE,The Truffle Hunters,2020,84,Documentary,"nm6016411,nm3450359","nm6016411,nm3450359",7.3,3793
tt11394332,AE,Spree,2020,93,"Comedy,Crime,Horror",nm2671096,"nm3888568,nm2671096",5.9,16776
tt1139592,AE,Jeepers Creepers III,2017,100,Horror,nm0759207,nm0759207,3.9,24392
tt11396226,CA,Mudhal Nee Mudivum Nee,2022,148,"Drama,Fantasy,Romance",nm4254923,nm4254923,7.9,3882
tt11396290,AE,Bachelor,2021,174,Drama,nm11182350,nm11182350,6.0,2151
tt11396310,AU,Viduthalai: Part 1,2023,150,"Action,Crime,Drama",nm4274575,"nm3328122,nm4274575",8.3,8605
tt1139668,AU,The Unborn,2009,88,"Horror,Mystery,Thriller",nm0275286,nm0275286,4.7,53362
tt1139783,AU,Black Devil Doll,2007,73,"Comedy,Horror",nm2832735,nm2861835,4.1,1110
tt1139797,AU,Let the Right One In,2008,114,"Drama,Fantasy,Horror",nm0019247,nm0512137,7.8,226956
tt1139800,CA,La fille de Monaco,2008,95,"Comedy,Drama",nm0284774,"nm0333818,nm0284774",5.8,2356
tt1139805,AU,Rallybrudar,2008,99,Comedy,nm0465894,"nm0423872,nm0465894,nm0932759",5.0,1091
tt11398346,AU,Strawberry Mansion,2021,91,"Adventure,Fantasy,Romance","nm2310589,nm3490121","nm2310589,nm3490121",6.5,2297
tt11399896,AU,The Last Manhunt,2022,103,Western,nm0131235,"nm0597388,nm6198803",4.4,1277
tt11402172,DE,Kirk Yalan,2019,97,Comedy,nm1485677,nm6687890,3.0,1493
tt11409736,AU,Unrest,2022,93,"Drama,History",nm2430877,nm2430877,6.6,1091
tt11410312,AT,Falimy,2023,125,Drama,nm11188175,"nm11188175,nm14708244",7.3,2214
tt11416594,AT,Karakomik Filmler: Deli,2020,60,"Comedy,Drama",nm0948000,nm0948000,6.5,9359
tt1141702,AU,I Believe in Unicorns,2014,80,Drama,nm1573783,nm1573783,6.2,1463
tt11417886,AU,The Intruder,2020,90,"Horror,Thriller",nm6381869,"nm6381869,nm11346795,nm1424631",6.0,1170
tt11418452,AU,Son of a Rich,2019,109,Comedy,nm2568708,nm8706021,6.7,5503
tt11423214,AU,Girl Next,2021,102,"Horror,Thriller",nm2624736,"nm0615559,nm0445319",3.6,7568
tt11423784,AU,The Disciple,2020,129,"Drama,Music",nm4058904,nm4058904,7.1,3067
tt11423818,AE,Pawankhind,2022,153,"Action,Drama,History",nm9829530,nm9829530,8.3,7977
tt1142433,AU,Post Grad,2009,88,"Comedy,Family,Romance",nm0421776,nm2609807,5.3,15092
tt11426228,AE,Spirit Halloween,2022,87,"Adventure,Family,Fantasy",nm2146368,nm11192237,4.6,1613
tt11426232,AU,Totally Killer,2023,106,"Comedy,Horror",nm0451274,"nm4594415,nm1172993,nm3544219",6.5,51257
tt11426538,AU,Coffee Wars,2023,104,Comedy,nm0589168,"nm5992499,nm0589168",4.6,2933
tt11426546,XEU,Ides? Idem!,2019,97,"Adventure,Comedy",nm4221886,nm5976984,3.5,3256
tt11426562,FR,Rzhev,2019,113,"Drama,History,War",nm1071312,"nm0464964,nm1071312",6.1,1284
tt11426572,AU,Wedding Season,2022,98,"Comedy,Romance",nm0223359,nm5328162,6.3,11179
tt1142798,AU,The Family That Preys,2008,111,Drama,nm1347153,nm1347153,5.9,8008
tt1142800,AU,Madea Goes to Jail,2009,103,"Comedy,Crime,Drama",nm1347153,nm1347153,4.6,12954
tt1142804,CA,Within the Whirlwind,2009,90,"Biography,Drama",nm0331296,"nm2871700,nm0489058",6.7,1108
tt11428926,AU,L'ultimo paradiso,2021,107,"Drama,Romance",nm5626668,"nm5626668,nm1249052",5.7,1646
tt1142972,BR,Detroit Metal City,2008,104,"Comedy,Drama,Music",nm2838692,nm2839432,6.6,2676
tt1142977,AR,Frankenweenie,2012,87,"Animation,Comedy,Drama",nm0000318,"nm0041864,nm0728125,nm0000318",6.9,117210
tt1142988,AE,The Ugly Truth,2009,96,"Comedy,Romance",nm0525659,"nm2946831,nm0527581,nm0809006",6.4,230592
tt11430262,AU,Aswathama,2020,133,"Action,Crime,Thriller",nm11196979,"nm11227473,nm11227474,nm6601752,nm11196979",6.4,1321
tt11430948,AU,Bloodthirst,2023,88,"Action,Horror,Sci-Fi",nm0836784,nm10737499,4.3,1126
tt1143110,CA,High Life,2009,80,"Comedy,Crime",nm0946750,"nm0532024,nm0683111,nm0625955",6.0,3456
tt1143148,CA,Nora's Will,2008,92,"Comedy,Drama",nm1662689,nm1662689,7.2,1153
tt1143155,GB,Treeless Mountain,2008,89,Drama,nm0811611,nm0811611,7.0,1921
tt11433048,AE,Wild Indian,2021,90,"Crime,Drama,Mystery",nm6828035,nm6828035,5.8,1695
tt11433696,AU,Solo Brathuke So Better,2020,122,"Comedy,Drama,Romance",nm11260956,nm11260956,5.5,1449
tt11433822,AU,Aankh Micholi,2023,144,"Comedy,Family",nm1084488,nm2814611,5.9,1286
tt1143896,AU,Holy Rollers,2010,89,"Biography,Crime,Drama",nm0038475,nm1169207,5.9,5257
tt11439556,EG,Deeper!,2020,104,"Comedy,Drama",nm2449509,nm2449509,6.1,1317
tt11441458,AE,Kadaseela Biriyani,2021,115,"Comedy,Crime,Drama",nm11201866,"nm11201866,nm11201867",7.4,1533
tt1144539,AU,Best Worst Movie,2009,93,"Comedy,Documentary",nm0827294,nm0827294,7.2,8528
tt1144551,DE,Peter and Vandy,2009,95,"Drama,Romance",nm2842549,nm2842549,6.3,1545
tt1144804,AU,Kambakkht Ishq,2009,142,"Action,Comedy,Romance",nm1287649,"nm1287649,nm1375524,nm3002771,nm2101751",3.8,7554
tt11448076,AE,Cliff Walkers,2021,120,"Crime,Drama,Thriller","nm0955443,nm15069738","nm10409888,nm6785974,nm0955443",6.5,3011
tt11448138,AU,Ivanna,2022,103,"Horror,Mystery,Thriller",nm3125415,"nm5193944,nm9614987",5.7,1244
tt11448490,AE,Masquerade,2021,80,"Horror,Mystery,Thriller",nm1360971,nm1360971,3.9,1170
tt11448830,AT,Falcon Lake,2022,100,"Drama,Fantasy,Romance",nm3114649,"nm3114649,nm5373891,nm1624927",7.1,2525
tt1144884,AU,The Final Destination,2009,82,"Horror,Thriller",nm0254786,"nm0107774,nm0714695",5.1,115198
tt11448936,CA,You Know Him,2020,105,"Biography,Comedy,Drama",nm1941926,nm1941926,6.7,3521
tt11449072,AT,Kartoffelsalat 3 - Das Musical,2020,92,Musical,nm5673990,"nm7618298,nm6296019,nm5673990,nm6074215",4.3,2816
tt1145144,EC,Center Stage: Turn It Up,2008,95,"Drama,Music,Romance",nm0414924,"nm0374084,nm0088627",6.0,6382
tt1145157,AU,The Jerk Theory,2008,93,"Comedy,Music,Romance",nm1430257,"nm2845157,nm1430257",5.4,3847
tt11454066,AU,You Cannot Kill David Arquette,2020,91,"Documentary,Sport","nm3809830,nm4093026","nm3809830,nm4093026",7.2,2438
tt11454170,AE,Start-Up,2019,102,"Action,Comedy,Drama",nm7455089,"nm7455089,nm11674887",6.5,1269
tt11454320,AE,Offseason,2021,83,"Drama,Fantasy,Horror",nm4806266,nm4806266,4.9,2687
tt1145446,AU,Fatso,2008,91,"Comedy,Drama",nm0994299,"nm0994299,nm0345674,nm2088739",5.6,4532
tt11454718,CA,The Yin-Yang Master: Dream of Eternity,2020,132,"Action,Drama,Fantasy",nm5794009,"nm5794009,nm1336257",6.4,5412
tt11456054,AE,Run Hide Fight,2020,109,"Action,Crime,Drama",nm0710272,nm0710272,6.3,27443
tt11457736,AU,My Dad's Christmas Date,2020,91,"Comedy,Drama,Family",nm0205169,"nm9106877,nm6437420",5.5,2086
tt11459366,AR,Billie Eilish: The World's a Little Blurry,2021,140,"Biography,Comedy,Crime",nm0191712,nm0191712,7.7,8843
tt11460512,CA,The Last Execution,2021,116,"Biography,Drama",nm0836106,nm0836106,6.7,1195
tt11460818,AE,Helmet,2021,104,"Comedy,Drama",nm4482474,"nm12888627,nm8121050,nm6245209,nm4482474",6.5,3447
tt11460976,AU,Prime Time,2021,93,"Drama,Thriller",nm2959338,"nm2959338,nm3469485",5.2,1999
tt11460992,AE,Runway 34,2022,145,"Drama,Thriller",nm0222426,"nm6748282,nm5490008",7.0,30316
tt1146283,AU,Foreign Exchange,2008,85,Comedy,nm1290481,"nm2874554,nm1290481,nm1656340,nm1636919",4.0,1564
tt1146290,US,Detective Conan: Jolly Roger in the Deep Azure,2007,106,"Action,Adventure,Animation",nm0945506,"nm1108327,nm1628160",6.3,1788
tt1146295,DE,Snow,2008,100,Drama,nm1548101,"nm1500972,nm1551663,nm1548101,nm1636814",7.0,1151
tt1146320,AU,Mutants,2009,95,"Drama,Horror,Sci-Fi",nm1847711,"nm2288376,nm1847711,nm1498956",5.5,4266
tt1146325,AU,Singh Is King,2008,135,"Action,Comedy,Crime",nm0063357,"nm2858322,nm0063357,nm1330994,nm1687108",5.7,16469
tt11464016,AT,Gunda,2020,93,Documentary,nm0467285,"nm4815692,nm0467285",7.1,2934
tt11464446,AU,Anything's Possible,2022,96,"Drama,Romance",nm0692039,nm8581206,5.7,1722
tt11464730,AE,Motherly,2021,80,"Horror,Mystery,Thriller",nm0908587,nm0908587,5.2,1917
tt11464826,AU,The Social Dilemma,2020,94,"Documentary,Drama",nm2341611,"nm7364327,nm2420356,nm2341611",7.6,89541
tt11466222,AE,Jackass Forever,2022,96,"Action,Comedy,Documentary",nm0871860,"nm1035634,nm9265587,nm1029878,nm0690686,nm1079524,nm0546640,nm7567645,nm0010338,nm0871860,nm0828177,nm0960537",6.8,51862
tt11468156,DE,Kabadadaari,2021,146,"Crime,Drama,Thriller",nm8614207,"nm9634132,nm1892316",6.4,1056
tt11468258,AE,FIR,2022,156,"Action,Thriller",nm11213891,nm13383659,6.9,4699
tt11469110,AU,The Trouble with Nature,2020,95,Drama,nm11214474,"nm8937551,nm11214474",6.9,1185
tt11469196,AU,I Blame Society,2020,84,"Comedy,Horror,Thriller",nm5688900,"nm3311695,nm5688900",5.4,1003
tt11469744,AU,Mathu Vadalara,2019,130,"Comedy,Crime,Thriller",nm11215129,"nm11223793,nm11215129",8.2,4900
tt1147684,AU,Forget Me Not,2009,103,"Adventure,Horror,Mystery",nm1060922,"nm1060922,nm1169463",5.1,6603
tt1147687,AU,The Devil's Tomb,2009,90,"Action,Horror,Thriller",nm0001064,nm0458079,3.7,7098
tt1148165,AU,Bran Nue Dae,2009,85,"Comedy,Drama,Musical",nm0674034,"nm2853220,nm3532896,nm0187747,nm3514379,nm0674034,nm3532291",6.2,2018
tt1148200,FR,Chain Letter,2010,96,"Horror,Mystery",nm1938064,"nm1938064,nm0272090,nm0656003",4.1,5684
tt1148204,AU,Orphan,2009,123,"Horror,Mystery,Thriller",nm1429471,"nm2858852,nm0424901",7.0,252712
tt1148261,US,Bleach the Movie 2: The DiamondDust Rebellion,2007,92,"Action,Animation,Thriller",nm0008352,"nm5159316,nm1818197",7.0,3490
tt11490170,AE,HIT,2020,125,"Action,Crime,Drama",nm10466813,"nm10466813,nm8649527",7.6,7704
tt11493006,AU,Mako,2021,96,"Adventure,Thriller",nm9988424,"nm11945901,nm12860124,nm13820478,nm5363930",3.5,1837
tt1149361,AU,Micmacs,2009,105,"Action,Comedy,Crime",nm0000466,"nm0491011,nm0000466",7.1,31277
tt1149362,AU,The White Ribbon,2009,144,"Drama,Mystery,Thriller",nm0359734,nm0359734,7.8,77713
tt1149592,CA,Spy(Ies),2009,99,"Drama,Romance,Thriller",nm0754256,nm0754256,5.9,1129
tt11497402,CA,V1 Murder Case,2019,112,"Drama,Thriller",nm6836449,nm6836449,6.7,1461
tt11497716,AE,The Legend,2022,161,"Action,Drama,Romance","nm1504071,nm11226131",nm1474787,5.0,29353
tt11499506,AU,The Beast,2020,97,"Action,Crime,Drama",nm6408860,"nm6408860,nm9349640,nm8653481,nm2000882",5.2,4826
tt11502940,CA,Sultan,2021,145,"Action,Drama",nm8490638,nm8490638,6.2,4748
tt11503178,CA,Wild Dog,2021,145,"Action,Adventure,Crime",nm1805430,"nm1805430,nm11228048",6.1,2449
tt11505692,AU,Stay Out of the F**king Attic,2020,80,Horror,nm2637625,"nm7849112,nm1266000,nm2661125,nm2637625",4.5,1885
tt11506054,GB,Uma Maheswara Ugra Roopasya,2020,136,Drama,nm9284362,"nm4544331,nm9284362",7.6,1786
tt11506284,EC,Father There is Only One 2,2020,96,"Comedy,Family",nm0782213,"nm2125297,nm0782213,nm0893556,nm1409431",5.6,1837
tt11508438,AE,One for the Road,2021,128,Drama,nm5464371,"nm8474565,nm5464371,nm3892831",7.2,1292
tt1150946,IN,Krishnarjuna,2008,134,"Comedy,Drama,Romance",nm0890864,"nm2500722,nm0890864",4.1,1613
tt1150947,AU,"Lovely, Still",2008,92,"Drama,Romance",nm2064142,"nm2064142,nm2053672",7.1,2380
tt1151309,AR,Bigger Stronger Faster*,2008,105,"Documentary,Sport",nm0068106,"nm0068106,nm1335463",7.5,13818
tt1151359,AU,Leaves of Grass,2009,105,"Comedy,Crime,Drama",nm0625789,nm0625789,6.4,27894
tt1151384,DE,"Otto; or, Up with Dead People",2008,94,"Comedy,Drama,Fantasy",nm0478418,nm0478418,5.1,2071
tt1151410,AU,Tanner Hall,2009,96,"Drama,Romance","nm1036527,nm0902278","nm1036527,nm0902278",5.7,4015
tt11514780,AU,Choose or Die,2022,84,"Drama,Horror,Thriller",nm2016267,"nm2016267,nm2469821",4.8,25910
tt1151911,CA,Cornered!,2008,87,Horror,nm2859393,"nm2859393,nm2859030",4.2,1374
tt1151915,AU,Nothing Like the Holidays,2008,98,"Comedy,Drama,Romance",nm0212137,"nm0619868,nm1032273,nm0841559,nm0854052",6.1,4701
tt1151922,AU,Miss March,2009,90,"Comedy,Romance",nm1199107,"nm1380203,nm1199107,nm1469262",5.0,22279
tt1151923,GB,Rage,2009,89,"Drama,Romance,Thriller",nm0179542,"nm0084244,nm0179542",6.3,1192
tt11519834,GB,The Naked Truth,2020,82,Comedy,nm8542443,nm8542443,5.0,1368
tt1152282,AR,Rak haeng Siam,2007,178,"Drama,Mystery,Romance",nm1840848,nm1840848,7.7,4270
tt1152397,CA,American Violet,2008,103,Drama,nm0228400,nm1683671,6.9,2781
tt1152398,AU,Beastly,2011,86,"Drama,Fantasy,Romance",nm1400426,"nm1400426,nm2860544",5.5,79886
tt11525022,GB,Dance of the 41,2020,99,"Biography,Drama,History",nm2653170,nm4856853,6.8,5392
tt11525644,AE,No Sudden Move,2021,115,"Crime,Drama,Mystery",nm0001752,nm0004412,6.4,41133
tt1152758,AU,Dear Zachary: A Letter to a Son About His Father,2008,95,"Biography,Crime,Documentary",nm0473936,nm0473936,8.5,40764
tt11527964,AT,Bayi Toplantisi,2020,114,Comedy,"nm14246555,nm7960857",nm3635856,4.6,4328
tt1152822,AU,Freakonomics,2010,85,Documentary,"nm1041597,nm1164861,nm0316795,nm1823216,nm0418659","nm1041597,nm1164861,nm0316795,nm0119989,nm1823216,nm0418659",6.3,7745
tt1152827,AU,Super Hybrid,2010,94,"Horror,Sci-Fi,Thriller",nm0884659,nm0139605,4.1,1950
tt1152828,GB,I Think We're Alone Now,2008,61,"Comedy,Documentary,Drama",nm2095461,nm2095461,6.8,1626
tt1152836,AU,Public Enemies,2009,140,"Action,Biography,Crime",nm0000520,"nm0072032,nm0000520,nm0123174",7.0,318883
tt1152850,AR,Wendy and Lucy,2008,80,Drama,nm0716980,"nm0716980,nm1299680",7.1,19771
tt11529348,DE,5Gang,2019,100,"Action,Comedy",nm4492031,"nm10983687,nm6610100,nm4492031",1.9,3305
tt1153040,CA,Tidal Wave,2009,120,"Action,Drama,Sci-Fi",nm1082740,nm1082740,5.5,5167
tt1153085,BG,Semum,2008,116,"Crime,Fantasy,Horror","nm10762145,nm2133921",nm2133921,5.0,4038
tt1153102,CA,The Devil's Ground,2009,89,"Horror,Thriller",nm0046480,nm0046480,4.4,1670
tt11531530,AT,Varane Avashyamund,2020,145,"Comedy,Drama,Romance",nm4519806,nm4519806,6.9,3323
tt11535228,AU,Emergency Declaration,2021,141,"Action,Drama,Thriller",nm1954072,nm1954072,6.8,9518
tt11535358,AE,Family Camp,2022,111,"Comedy,Family",nm5100377,"nm5100377,nm4382298",4.9,2831
tt1153690,CA,Ballast,2008,96,Drama,nm0358475,nm0358475,6.9,2429
tt1153706,AU,Dance Flick,2009,83,"Action,Comedy,Music",nm1349040,"nm1349040,nm0005541,nm0005540,nm0915465,nm0915460",3.6,12766
tt11540272,AU,Lapsis,2020,108,"Drama,Mystery,Sci-Fi",nm0404655,nm0404655,6.2,2679
tt11540284,AE,8-Bit Christmas,2021,97,"Comedy,Family",nm0236226,nm2489912,6.7,21647
tt11540468,AU,Breathe,2024,93,"Action,Thriller",nm4455533,nm1962738,3.7,1282
tt11540726,AE,Resurrection,2022,103,"Crime,Drama,Horror",nm1187064,nm1187064,5.9,11860
tt11541872,AR,Big Bug,2022,111,"Comedy,Sci-Fi",nm0000466,"nm0491011,nm0000466",5.5,10468
tt11542194,IN,Kaaal,2020,109,Horror,nm11244379,nm11244379,4.7,1656
tt11542214,AT,War of the Eltis,2020,118,"Comedy,Family",nm5469712,nm4856606,5.8,5212
tt11543916,AE,Chathur Mukham,2021,138,"Horror,Thriller","nm4967281,nm7583058","nm11245455,nm11245454",5.8,1835
tt1155053,AU,A Frozen Flower,2008,133,"Drama,History,Romance","nm15593407,nm1168564,nm15595443,nm15594401","nm15597036,nm15597038,nm1168564,nm15595455",7.1,5148
tt1155056,AE,"I Love You, Man",2009,105,"Comedy,Romance",nm0357453,"nm0357453,nm0505648",7.0,216847
tt1155060,CA,Down the Shore,2011,93,"Drama,Mystery,Romance",nm0348884,nm0421246,5.9,1455
tt1155076,AU,The Karate Kid,2010,140,"Action,Drama,Family",nm0958969,"nm0436543,nm0614050",6.2,205887
tt11552344,AE,Murder at Yellowstone City,2022,127,"Crime,Drama,Mystery",nm3413681,nm1925055,5.3,2508
tt11555492,AU,Farha,2021,92,Drama,nm4627221,nm4627221,8.1,88813
tt1155592,AU,Man on Wire,2008,94,"Biography,Crime,Documentary",nm1016428,nm0677597,7.7,58703
tt1155651,CO,The Garden of Sinners: A Study in Murder - Part 1,2007,61,"Action,Animation,Crime",nm1939216,"nm2195555,nm1905117",7.1,2060
tt1155652,GB,The Garden of Sinners: Remaining Sense of Pain,2008,58,"Action,Animation,Crime",nm2867423,"nm2195555,nm1905117",7.3,1963
tt1155696,GB,Detective Conan: Full Score of Fear,2008,116,"Action,Adventure,Animation",nm0945506,"nm2557097,nm1108327,nm1628160",6.7,1947
tt1155705,CA,20th Century Boys 1: Beginning of the End,2008,142,"Adventure,Fantasy,Mystery","nm1066739,nm15613857","nm3140743,nm0297990,nm2448218,nm1780055",6.6,2779
tt11558688,AE,The Spy Who Never Dies,2022,99,"Action,Comedy,Thriller",nm3961347,nm3961347,4.3,2046
tt11559138,AT,Young Hunter,2020,101,Drama,nm3014420,nm3014420,6.1,1450
tt11559472,AE,Ali & Ava,2021,95,"Drama,Romance",nm1163237,nm1163237,6.7,3053
tt1156067,AU,The Lightkeepers,2009,97,Comedy,nm0010871,nm0010871,5.6,1541
tt1156132,GB,The Hell of '63,2009,108,"Adventure,Comedy,Drama",nm0429535,"nm0880897,nm0429535",6.2,2349
tt1156148,IN,Karzzzz,2008,142,"Action,Drama,Musical",nm0442479,"nm0759785,nm1209132",2.3,1394
tt1156173,AR,Vincere,2009,128,"Biography,Drama,Romance",nm0069166,"nm0149080,nm0069166",6.8,5916
tt11561750,AE,Thattassery Koottam,2022,121,Comedy,nm5644356,"nm11252683,nm10629499",5.0,1037
tt11561866,ES,Masameer: The Movie,2020,110,Animation,nm8622744,"nm8622744,nm8568902",6.0,2525
tt11563070,AE,Acharya,2022,152,"Action,Drama",nm2270180,nm2270180,3.8,4919
tt1156395,VN,K-20: The Fiend with Twenty Faces,2008,137,"Action,Adventure,Crime",nm0766262,"nm2400211,nm0766262",6.6,2153
tt1156398,AE,Zombieland,2009,88,"Action,Comedy,Horror",nm0281508,"nm1014201,nm1116660",7.5,622134
tt11564214,CA,End Game,2021,119,"Action,Comedy,Crime",nm8824211,"nm10270257,nm1932020,nm11253976,nm8824211",6.2,1037
tt1156444,AU,Triad Wars,2008,117,"Action,Crime,Thriller",nm0492315,nm0492315,5.7,1157
tt1156447,GB,Happy Flight,2008,103,Comedy,nm0944937,nm0944937,6.5,1040
tt11564570,AU,Glass Onion,2022,139,"Comedy,Crime,Drama",nm0426059,nm0426059,7.1,442430
tt1156479,CA,Kamui Gaiden,2009,120,"Action,Adventure,Drama",nm0756406,"nm0756406,nm2894067,nm1077107",5.6,1116
tt1156506,DE,Connected,2008,110,"Action,Adventure,Crime",nm0150802,"nm0150802,nm0604555,nm2588638,nm0950701",6.6,2507
tt1156516,GB,Ready,2008,165,"Action,Comedy",nm1626425,"nm2022987,nm1626425,nm0893128",7.2,1514
tt11565160,AU,The Y,2023,110,"Horror,Mystery,Thriller",nm11254429,nm11254429,5.4,2636
