tconst,region,primaryTitle,startYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes
tt1673434,AE,The Twilight Saga: Breaking Dawn - Part 2,2012,115,"Adventure,Drama,Fantasy",nm0174374,"nm2769412,nm0742279",5.5,262879
tt1673697,AU,The Sapphires,2012,103,"Biography,Comedy,Drama",nm0992370,"nm0860375,nm0109092",7.0,15173
tt1673702,AU,A Cat in Paris,2010,70,"Adventure,Animation,Comedy","nm0271246,nm0300944","nm0300944,nm0320868",6.9,11927
tt1673734,AU,Jamesy Boy,2014,109,"Biography,Crime,Drama",nm2809465,"nm1750295,nm2809465",6.2,6342
tt1673736,GB,Falling Overnight,2011,86,"Drama,Romance",nm1921944,"nm2528710,nm2459979,nm1921944",6.6,1056
tt1674047,AU,Birdemic 2: The Resurrection,2013,82,"Horror,Thriller",nm1343100,nm1343100,1.5,5054
tt1674057,AR,All Together,2011,96,"Comedy,Drama",nm1416796,nm1416796,6.7,3061
tt1674771,AU,Entourage,2015,104,"Comedy,Drama",nm0254120,"nm0254120,nm0731146",6.5,82909
tt1674772,DK,Everybody Has a Plan,2012,118,"Crime,Drama,Thriller",nm1301709,"nm1301709,nm3880213",5.6,2158
tt1674773,AU,Hannah Arendt,2012,113,"Biography,Drama",nm0903137,"nm0441815,nm0903137",7.1,12021
tt1674775,GB,Keyhole,2011,94,"Drama,Thriller",nm0534665,"nm0866014,nm0534665",5.4,1597
tt1674784,AE,Trespass,2011,91,"Crime,Drama,Mystery",nm0001708,nm2244980,5.3,45558
tt1674785,AU,Drunk Stoned Brilliant Dead,2015,98,"Documentary,History",nm0864263,"nm0598531,nm0864263",7.2,2551
tt1675161,AU,"Guns, Girls and Gambling",2012,90,"Crime,Thriller",nm1033667,nm1033667,5.5,4788
tt16751646,CA,How Is That for a Monday?,2023,92,Thriller,nm8122744,"nm13257925,nm8122744",7.4,1203
tt1675192,AU,Take Shelter,2011,120,"Drama,Thriller",nm2158772,nm2158772,7.3,108111
tt16751922,AZ,Zeher Tulugu,2021,107,"Comedy,Drama","nm8537209,nm9788123","nm13258188,nm4656984,nm8537209,nm9788123",8.0,2125
tt1675197,GB,This Is Sodom,2010,90,"Comedy,History","nm1201559,nm0782030,nm5927298,nm1160314","nm1122754,nm0782030,nm1160314",6.6,1075
tt1675434,AE,The Intouchables,2011,112,"Comedy,Drama","nm0619923,nm0865918","nm0619923,nm0865918,nm4778840",8.5,929436
tt1675758,GB,The Maze,2010,86,"Action,Horror,Thriller",nm2593537,"nm3411700,nm3175965",3.8,1170
tt1677082,GB,Return,2011,97,Drama,nm1637785,nm1637785,6.1,1055
tt1677561,BR,Colorful,2010,126,"Animation,Drama,Fantasy",nm1060975,"nm0605231,nm1098505",7.4,7043
tt1677603,GB,A Ghost of a Chance,2011,142,"Comedy,Crime",nm0593056,nm0593056,6.9,1251
tt1677720,AE,Ready Player One,2018,140,"Action,Adventure,Sci-Fi",nm0000229,"nm0672015,nm2094392",7.4,486255
tt1678040,AU,Bed & Breakfast: Love is a Happy Accident,2010,89,"Comedy,Romance",nm0305362,nm2109519,5.1,1091
tt1678044,CA,Frits and Freddy,2010,89,Comedy,nm0329670,nm0700605,6.3,1534
tt1678051,AU,Soldiers of Fortune,2012,94,"Action,Thriller",nm1785658,"nm0994279,nm1026596,nm0188601",4.3,7554
tt1679248,GB,My Last Day Without You,2011,90,"Comedy,Drama,Romance",nm1516290,"nm1516290,nm1557910",5.7,1343
tt1679332,AU,"Ultramarines: A Warhammer 40,000 Movie",2010,76,"Action,Animation,Fantasy",nm2398433,nm3966115,5.6,6265
tt1679335,AR,Trolls,2016,92,"Adventure,Animation,Comedy","nm0593610,nm0230666","nm0008743,nm0074184,nm1106214,nm8540931",6.4,92001
tt16794528,AU,Love You Too,2023,161,"Drama,Romance",nm8435845,nm8435845,7.4,2042
tt1679681,GB,Welcome to the Space Show,2010,136,"Adventure,Animation,Drama","nm0557948,nm1482702","nm0475594,nm0557948,nm1729631,nm1315809",6.7,1080
tt1680019,US,Tilt,2010,94,"Drama,Romance",nm1426540,"nm1379595,nm1426540",7.3,3559
tt1680045,AE,360,2011,110,"Crime,Drama,Mystery",nm0576987,"nm0604948,nm0774217",6.1,17465
tt1680051,CA,Alyce Kills,2011,90,"Horror,Thriller",nm0999415,nm0999415,5.4,3218
tt1680058,HU,Boris - Il film,2011,108,Comedy,"nm0161904,nm1399392,nm0892979","nm0161904,nm1399392,nm0892979",6.9,3163
tt1680089,GB,Women Vs Men,2011,98,Comedy,nm0110292,"nm0110292,nm0551431,nm0116511,nm4289540",5.4,1733
tt1680095,GB,The Santa Claus Gang,2010,100,Comedy,nm0002645,"nm0017623,nm0320495,nm0316034,nm0054649,nm3259387,nm3260055",5.9,3275
tt1680099,GB,Men Vs Women,2010,113,Comedy,nm0110292,"nm0110292,nm0116511,nm4289540,nm0551431",5.7,2472
tt1680110,PL,Qualunquemente,2011,96,Comedy,nm0542069,"nm0016263,nm4050526,nm0542069",6.1,3139
tt1680114,AU,The Snowtown Murders,2011,119,"Biography,Crime,Drama",nm0997291,"nm3961014,nm0997291,nm4836297,nm4836020",6.6,20617
tt1680123,AU,Collision,2013,101,"Action,Romance,Thriller",nm0545861,nm0545861,5.9,3429
tt1680133,ES,Extraterrestrial,2011,95,"Comedy,Drama,Sci-Fi",nm1443023,nm1443023,5.8,4108
tt1680136,AU,Klown,2010,93,Comedy,nm1031708,"nm0159745,nm0404809,nm1031708",7.1,11673
tt1680140,AU,The Stolen,2017,98,"Action,Adventure,Drama",nm0425894,"nm1393363,nm0425894",5.3,1576
tt1680306,CA,Best Actor,2010,155,"Comedy,Drama",nm3964043,"nm3350549,nm3964043",7.0,1801
tt1680679,GB,Breathing,2011,94,Drama,nm0548686,nm0548686,7.0,3025
tt1682180,AU,Stoker,2013,99,"Drama,Thriller",nm0661791,nm0589505,6.7,114532
tt1682181,AU,Bully,2011,98,Documentary,nm1097276,"nm2697011,nm1097276",7.3,10543
tt1682186,CA,Headshot,2011,105,"Crime,Drama,Thriller",nm0711579,"nm3964201,nm0711579",6.1,1843
tt1682187,DE,Lucky Trouble,2011,90,"Comedy,Romance,Sport",nm0300174,nm4273489,5.9,3395
tt1682246,AU,Girl Walks Into a Bar,2011,80,"Comedy,Drama,Romance",nm0349406,nm0349406,5.6,5158
tt16825828,IN,Swa,2022,138,Thriller,nm13285987,nm13285987,7.8,1170
tt1682886,AU,Been So Long,2018,100,"Drama,Musical,Romance",nm0471489,nm0907610,5.5,1190
tt1682940,AU,Playback,2012,98,"Horror,Thriller",nm0630057,nm0630057,4.3,5100
tt1683040,GB,GlassTiger 3,2010,107,Comedy,nm0748919,"nm0748919,nm0124402,nm0405424",6.4,3556
tt1683042,GB,There Are Things You Don't Know,2010,92,Drama,nm2369681,"nm2369681,nm4093045",7.1,1486
tt1683526,AE,Detachment,2011,98,Drama,nm0443411,nm1656308,7.7,99139
tt1683876,AU,Happy People: A Year in the Taiga,2010,90,Documentary,"nm0001348,nm3972084","nm0001348,nm3972084,nm0381328",7.7,8928
tt1683921,CA,Sleepless Night,2011,103,"Action,Crime,Thriller",nm0418621,"nm0418621,nm0754256,nm0235502",6.6,5106
tt1683970,CA,Territories,2010,95,"Horror,Thriller",nm0008080,"nm0008080,nm3972040",5.0,2415
tt1684233,AE,Welcome to the Punch,2013,99,"Action,Crime,Thriller",nm2123102,nm2123102,6.1,34760
tt1684548,ES,Axe Giant: The Wrath of Paul Bunyan,2013,90,"Action,Adventure,Fantasy",nm0428109,"nm0588577,nm0428109,nm3355396",3.5,1310
tt1684555,AU,Horrid Henry: The Movie,2011,93,"Adventure,Comedy,Family",nm0601680,"nm3101753,nm2586970,nm1482639",3.6,3074
tt1684562,AU,The Fall Guy,2024,126,"Action,Comedy,Drama",nm0500610,"nm1510800,nm0488991",7.3,4845
tt1684564,AU,The Victim,2011,83,Thriller,nm0000299,"nm0000299,nm2685880",4.3,2266
tt1684628,AE,Circumstance,2011,107,Drama,nm1991486,nm1991486,5.9,8007
tt1684913,HU,Microphone,2010,120,"Comedy,Drama,Music",nm1583960,nm1583960,7.3,1806
tt1684925,AU,Wish You Were Here,2012,89,"Drama,Mystery,Thriller",nm0201061,"nm0201061,nm0696894",5.9,6150
tt1686018,AU,Creature,2011,93,Horror,nm1088871,"nm1088871,nm0607685",3.6,3089
tt1686042,AU,Girl on a Bicycle,2013,101,"Comedy,Drama,Romance",nm0505230,nm0505230,6.2,2353
tt1686067,AU,The Source,2011,135,"Comedy,Drama",nm0586123,"nm0586123,nm0086912,nm0708084",7.2,4168
tt1686313,AU,Simple Simon,2010,85,"Comedy,Drama,Romance",nm2976232,"nm0803568,nm2976232",7.0,10166
tt1686768,CA,Lessons of a Dream,2011,113,"Drama,Sport",nm0342786,"nm0342786,nm1785940,nm0744982,nm2237048",6.8,2594
tt1686784,AU,Flying Swords of Dragon Gate,2011,122,"Action,Adventure",nm0007139,nm0007139,5.9,8595
tt1686821,AE,Vampire Academy,2014,104,"Action,Comedy,Drama",nm0914132,"nm0914058,nm3976229",5.4,56802
tt1686897,CA,The Bunker,2014,90,Action,nm2952745,"nm3471686,nm2952745",2.5,1308
tt1686902,CA,Monsters in the Woods,2012,96,Horror,nm1862032,"nm1862032,nm4057143",2.6,1489
tt1687277,AU,InSight,2011,92,"Drama,Mystery,Thriller",nm0299923,"nm1420267,nm1421040",4.8,1193
tt1687281,AR,Terri,2011,105,"Comedy,Drama",nm0414337,"nm3981109,nm0414337",6.5,10316
tt1687889,DE,Madison County,2011,81,"Horror,Mystery,Thriller",nm3146718,nm3146718,4.1,1951
tt1687901,AU,The Awakening,2011,102,"Drama,Horror,Mystery",nm1960322,"nm0901446,nm1960322",6.4,68903
tt1688649,GB,The Sleeping Voice,2011,128,"Drama,War",nm0952583,"nm3450209,nm0530402,nm0602508,nm0952583",7.2,2607
tt1688699,GB,Conquering the Rose,2012,100,Drama,nm2024257,nm2866338,6.2,4406
tt16900880,AU,Kill Boksoon,2023,137,"Action,Thriller",nm2604863,nm2604863,6.6,12407
tt16901072,IN,Bhala Chora Bhala,2022,88,"Adventure,Drama,Thriller",nm13284867,"nm13788341,nm13284867",8.6,2003
tt1690368,US,All for One,2011,82,"Comedy,Crime",nm1350587,nm1191618,5.6,2967
tt1690389,CA,You Ain't Seen Nothin' Yet,2012,115,"Comedy,Drama",nm0720297,"nm0720297,nm0004124,nm0030478",6.5,1680
tt1690455,AE,Dark Horse,2011,86,"Comedy,Drama",nm0001754,nm0001754,5.9,6386
tt1690470,GB,Pokémon: Zoroark: Master of Illusions,2010,96,"Action,Adventure,Animation",nm0951197,"nm0846969,nm0814473",6.1,2351
tt1690483,DE,King of Thorn,2009,120,"Adventure,Animation,Horror",nm0441176,"nm5660847,nm0441176,nm0944985,nm0945318",6.3,2909
tt1690953,AU,Despicable Me 2,2013,98,"Adventure,Animation,Comedy","nm1853544,nm0719208","nm0666791,nm0202425",7.3,426076
tt1690967,AU,Come Sunday,2018,106,"Biography,Drama",nm0551358,"nm2917557,nm2474178,nm2508895",6.0,2549
tt1691152,AR,David Lynch: The Art Life,2016,88,"Biography,Documentary","nm8419163,nm4302809,nm2657919",nm1805193,7.2,6585
tt1691154,AU,The Pill,2011,83,"Comedy,Drama,Romance",nm1339236,nm1339236,5.4,3995
tt1691323,AE,Attenberg,2010,97,"Comedy,Drama,Romance",nm0718125,nm0718125,6.2,7670
tt1691452,AU,You Can't Kill Stephen King,2012,86,"Comedy,Horror","nm0451098,nm0990542,nm2103324","nm0990542,nm0451098,nm1672194",3.8,1746
tt1691453,AE,Knockout,2011,90,"Action,Family",nm0923768,"nm0414405,nm0621961",4.9,2636
tt16914952,EG,Black,2022,138,"Action,Thriller",nm13275124,nm13275124,5.6,2156
tt16915972,AU,Satan's Slaves 2: Communion,2022,119,"Drama,Horror,Mystery",nm1322135,nm1322135,6.7,3724
tt1691916,AU,Before I Fall,2017,98,"Drama,Fantasy,Mystery",nm1735543,"nm0535940,nm3986344",6.4,56809
tt1691917,AU,Planes,2013,91,"Adventure,Animation,Comedy",nm0355806,"nm0005124,nm0355806,nm0397377,nm0304432,nm0001083",5.7,48648
tt1691920,AU,I Melt with You,2011,129,Drama,nm0671210,"nm3986128,nm0671210",5.9,6429
tt1692084,AU,High Road,2011,87,Comedy,nm0909768,"nm0909768,nm0918238",5.1,1814
tt1692098,AU,Hideaways,2011,88,"Fantasy,Thriller",nm0580982,nm0614569,6.1,2856
tt1692189,IN,Don Seenu,2010,164,"Action,Comedy,Crime",nm3990580,"nm3990580,nm0893128,nm5725247",6.1,1059
tt1692190,AU,Hell,2010,149,"Action,Comedy,Crime",nm0261840,"nm0261840,nm0760092",7.6,12093
tt1692486,AU,Carnage,2011,80,"Comedy,Drama",nm0000591,"nm0722078,nm0441301,nm0000591",7.1,133018
tt1692504,AU,We Are the Night,2010,99,"Drama,Fantasy,Horror",nm0304541,"nm0074217,nm0304541",6.2,8846
tt1692928,AU,The Last Lions,2011,88,"Documentary,Family",nm0431049,nm0431049,8.2,4374
tt1693679,CA,Hirokin: The Last Samurai,2012,105,"Action,Adventure,Drama",nm1330949,nm1330949,3.3,1983
tt1693830,GB,Silent Souls,2010,78,"Drama,Romance",nm1922735,"nm2696110,nm9350984",6.6,2451
tt1693843,AU,Poolboy: Drowning Out the Fury,2011,90,Comedy,nm1085012,nm0666388,4.5,2419
tt1693989,CA,Paradise Kiss,2011,115,Drama,nm0793944,"nm1309354,nm1303246",6.3,1769
tt1694019,DE,Moss,2010,163,"Crime,Drama,Mystery",nm0437652,"nm0161242,nm4156624",6.7,2561
tt1694020,AU,The Guilt Trip,2012,95,"Comedy,Drama",nm0281945,"nm1557594,nm9209737",5.8,39984
tt1694021,AU,Into the Grizzly Maze,2015,94,"Action,Adventure,Horror",nm0352524,"nm1679136,nm3885141",5.3,10761
tt1694118,AU,Memorial Day,2012,104,"Action,Drama,History",nm1318102,"nm3997638,nm0174708",6.1,2748
tt1694542,AU,Tanu Weds Manu,2011,113,"Comedy,Drama,Romance",nm2399862,nm2402576,6.8,16505
tt16953666,AU,The Night of the 12th,2022,115,"Crime,Drama,Mystery",nm0596962,"nm0545382,nm0596962,nm5778020",7.0,9549
tt1695405,AU,The Loneliest Planet,2011,113,"Drama,Thriller",nm0518123,"nm2661978,nm0503581,nm0518123",5.6,4313
tt1695800,AE,Pranchiyettan and the Saint,2010,140,"Comedy,Drama",nm1066396,nm1066396,8.3,6223
tt1695831,CA,Volcano,2011,99,Drama,nm1242172,nm1242172,7.2,1522
tt1695843,AU,Haunted Mansion,2023,123,"Comedy,Drama,Family",nm2282177,nm1767754,6.0,42764
tt1695994,AU,The Virginity Hit,2010,86,"Comedy,Drama","nm1428204,nm0348640","nm0348640,nm1428204",4.5,3984
tt1696190,GB,Fireheart: The Legend of Tadas Blinda,2011,106,"Adventure,Drama,History",nm3406099,nm3556602,7.0,3067
tt1696535,FR,El Bulli: Cooking in Progress,2010,108,Documentary,nm2482152,"nm4672676,nm2482152",6.3,1152
tt1697064,AU,Deadly Code,2013,110,"Crime,Drama",nm0759368,"nm0750048,nm0677758,nm0759368,nm3880599,nm0124559,nm6942950,nm11283528",6.3,8054
tt16970906,AU,Sheroes,2023,91,"Action,Adventure,Comedy",nm0314976,nm0314976,3.4,1453
tt16977750,AE,Sidney,2022,111,"Biography,Documentary",nm0399737,nm1380959,7.8,1224
tt1697800,AE,Die in a Gunfight,2021,92,"Action,Comedy,Crime",nm3317950,"nm3029372,nm2592245",4.5,3456
tt1698008,AU,Super Shark,2011,87,"Action,Adventure,Comedy",nm0676248,"nm0566714,nm0646596,nm0676248",2.5,2479
tt1698641,AU,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,81,"Comedy,Drama,Family",nm0037708,"nm1464577,nm1460483",6.2,46602
tt1698648,AU,Girl Most Likely,2012,103,Comedy,"nm0075849,nm0700301",nm1180348,5.7,16029
tt1698652,BR,Champs,2014,85,"Biography,Documentary,Sport",nm2632504,nm2632504,7.2,1969
tt16986596,AU,Sons of Summer,2023,88,"Action,Crime,Mystery",nm0282196,"nm0042748,nm13287645",6.8,2457
tt16987062,AU,La Syndicaliste,2022,121,"Drama,Thriller",nm0758933,"nm8166889,nm13438793,nm0758933",6.6,1478
tt1699135,AU,The Reunion,2011,90,Comedy,nm1029940,"nm1735344,nm0580795",5.8,3214
tt1699147,AU,Seven Days in Utopia,2011,100,"Drama,Sport",nm1634071,"nm7606018,nm1633249,nm1634071,nm3419394",6.1,4137
tt1699163,GB,Varg Veum - The Consorts of Death,2011,97,Crime,nm0031992,nm3751421,6.2,1245
tt1699164,GB,Black Sheep,2011,90,Crime,nm0031992,"nm0226148,nm3751421",6.1,1301
tt1699185,GB,Free Men,2011,99,"Drama,History,Romance",nm0275044,"nm0275044,nm0086912",6.6,1463
tt1699195,GB,You Fly,2009,116,"Comedy,Fantasy,Romance",nm4003702,"nm4001897,nm1729163,nm4003702",7.3,4220
tt1699231,AU,Quarantine 2: Terminal,2011,86,"Horror,Sci-Fi,Thriller",nm0688282,"nm0688282,nm0235719,nm1803105,nm0049371,nm1084937,nm0687042",5.2,20854
tt1699491,GB,The Importance of Tying Your Own Shoes,2011,101,"Comedy,Drama,Music",nm0465894,"nm0071098,nm0159925,nm4305129,nm0465894",6.1,2321
tt1699755,AU,Peeples,2013,95,"Comedy,Romance",nm1202276,nm1202276,5.4,5119
tt1700258,DE,Kokowääh,2011,126,Comedy,"nm0001709,nm0478194","nm2030218,nm0001709",6.3,10342
tt1700423,NL,Gooische vrouwen,2011,105,"Comedy,Drama",nm0465617,nm0396916,6.2,3013
tt1700467,AU,The Art of Love,2011,85,"Comedy,Romance",nm0609981,nm0609981,6.1,1860
tt1700494,DE,The Turks Must Be Crazy,2009,100,"Action,Adventure,Comedy",nm2083706,nm2083706,2.9,1303
tt17007120,AU,The Beanie Bubble,2023,110,"Comedy,Drama","nm0330751,nm2359372","nm13388831,nm0330751",6.3,8922
tt1700808,AU,Fast Girls,2012,91,"Drama,Sport",nm3834604,"nm0164929,nm1951398,nm1747271,nm1638619",6.2,3874
tt1700841,AE,Sausage Party,2016,89,"Adventure,Animation,Comedy","nm0970447,nm0862911","nm3773434,nm3782043,nm0736622,nm1698571,nm1706767",6.1,210069
tt1700844,AU,The Deep Blue Sea,2011,98,"Drama,Romance",nm0203993,"nm0711905,nm0203993",6.2,16690
tt1700845,AU,The Invisible Woman,2013,111,"Biography,Drama,History",nm0000146,"nm0604448,nm1597463",6.1,10470
tt17009348,AT,DogMan,2023,115,"Crime,Drama,Thriller",nm0000108,nm0000108,6.8,10756
tt17009710,AU,Anatomy of a Fall,2023,151,"Crime,Drama,Thriller",nm2630323,"nm2630323,nm1932959",7.7,120507
tt17009856,AU,Winter Boy,2022,122,Drama,nm0393394,nm0393394,6.8,1599
tt1701210,AU,Day of the Falcon,2011,130,"Action,Drama,History",nm0000269,"nm0583675,nm0000269,nm0323708,nm0749200",6.6,12611
tt1701224,GB,My Name Is 'A' by Anonymous,2012,90,"Crime,Mystery,Thriller",nm1546474,nm1546474,4.9,3294
tt1701990,AU,Detention,2011,93,"Comedy,Horror,Romance",nm0994538,"nm0994538,nm1792363",5.6,16513
tt1701995,GB,Man at Bath,2010,72,Drama,nm0393394,nm0393394,4.9,1067
tt1702009,AU,Strippers vs Werewolves,2012,93,"Action,Comedy,Crime",nm0322539,"nm1664081,nm1802461",3.0,2257
tt1702014,AU,The Way He Looks,2014,96,"Drama,Romance",nm2406154,nm2406154,7.9,27671
tt1702425,CA,Casa de mi Padre,2012,84,"Comedy,Western",nm0682126,"nm0824482,nm4094947",5.5,21618
tt1702429,DE,Eisenstein in Guanajuato,2015,105,"Biography,Comedy,Drama",nm0000425,nm0000425,6.3,3105
tt1702439,AU,Safe Haven,2013,115,"Drama,Romance,Thriller",nm0002120,"nm0828342,nm5654942,nm0817023",6.7,116178
tt17024450,AU,The Equalizer 3,2023,109,"Action,Crime,Thriller",nm0298807,"nm0921013,nm0805994,nm2030456",6.8,114712
tt1703048,CA,Naruto Shippûden: The Lost Tower,2010,85,"Action,Adventure,Animation",nm1496044,"nm1618263,nm0847503,nm8733387",6.8,4376
tt1703049,CA,Trigun: Badlands Rumble,2010,90,"Action,Adventure,Animation",nm0632763,"nm0631488,nm0632763,nm1639992",7.4,5886
tt1703125,GB,Someday This Pain Will Be Useful to You,2011,95,Drama,nm0264967,"nm0131702,nm0264967,nm3101094",5.8,2780
tt1703148,AU,The Hunter,2011,100,"Adventure,Drama,Thriller",nm0626706,"nm1545955,nm0277337,nm0626706,nm3772967",6.7,41160
tt1703199,AE,Grave Encounters,2011,92,"Horror,Mystery","nm4017355,nm3425513,nm4155547","nm4155547,nm3425513,nm4017355",6.1,63986
tt1703807,CA,Depth of Pyaar,2019,93,"Crime,Drama,Family","nm2417233,nm3250856","nm2417233,nm3311179,nm3315016,nm6231264",7.1,1154
tt1703824,GB,Kong Curling,2011,90,"Comedy,Sport",nm0256895,"nm0031483,nm0256895",6.1,2475
tt1703911,CA,Blind Alley,2011,76,"Horror,Thriller",nm0871121,nm0871121,4.4,1009
tt1703957,AU,Genius,2016,104,"Biography,Drama",nm0334787,"nm0517589,nm1044809",6.5,21363
tt1703958,CA,Ek Main Aur Ekk Tu,2012,110,"Comedy,Drama,Romance",nm2439708,"nm2439708,nm2567850",5.8,7211
tt1704137,IN,Ashta Chamma,2008,126,Comedy,nm1990335,nm1990335,7.3,1057
tt1704144,IN,Gaganam,2011,120,"Action,Crime,Thriller",nm1701255,"nm3832925,nm1701255",7.1,1168
tt1704161,GB,33 Postcards,2010,97,"Crime,Drama,Music",nm1298625,"nm1298625,nm15621911,nm0197960,nm15621912,nm0249466,nm15621913",6.1,1146
tt17044594,CA,Into the Wind,2022,107,"Comedy,Drama,Romance",nm2127736,"nm13300684,nm12194804",5.3,1185
tt1704573,AU,Bernie,2011,104,"Biography,Comedy,Crime",nm0000500,"nm0390912,nm0000500",6.8,63453
tt1704586,AU,From the Rough,2013,97,"Drama,Sport",nm3891907,"nm3891907,nm3451184,nm1479297,nm6166425",6.6,1073
tt17048366,AR,Explorer: The Last Tepui,2022,55,Documentary,"nm2116880,nm6756094",nm2419237,6.9,1231
tt1705120,AU,Love.net,2011,109,"Drama,Romance",nm3078995,"nm4015785,nm3077422,nm3078995",7.2,3943
tt1705125,AU,Jules Verne's Mysterious Island,2010,91,"Adventure,Fantasy,Horror",nm0791968,"nm1471121,nm1365045,nm13409183,nm0894523",3.5,1222
tt1705134,AU,State of Emergency,2011,90,"Horror,Sci-Fi,Thriller",nm2571852,nm2571852,5.2,3167
tt1705772,AE,Mankatha,2011,155,"Action,Crime,Thriller",nm1862815,nm1862815,7.7,16177
tt1705786,AR,Chinese Take-Away,2011,93,"Comedy,Drama",nm0096375,nm0096375,7.3,19532
tt1705952,AU,Tarzan,2013,94,"Action,Adventure,Animation",nm0459996,"nm0459996,nm0692942,nm0123194",4.8,13043
tt1706317,GB,Tezz,2012,121,"Action,Crime,Drama",nm0698184,"nm0080327,nm2336554",4.1,2601
tt1706414,CA,The Edge,2010,124,"Adventure,Drama,History",nm0879783,"nm3066255,nm0565144",6.5,3236
tt1706433,CA,To Live!,2010,74,"Action,Crime,Drama",nm4021775,nm4021775,7.0,2249
tt1706450,CA,The Kingdom of Solomon,2010,110,"Action,Biography,Drama",nm4022767,nm4022767,6.1,4964
tt1706470,GB,Weekender,2011,90,"Drama,Music",nm0325452,nm1104892,5.5,1963
tt1706593,AE,Chronicle,2012,84,"Action,Drama,Sci-Fi",nm2503633,"nm0484840,nm2503633",7.0,264456
tt1706596,DK,A Funny Man,2011,116,"Biography,Drama",nm1324710,"nm2145370,nm15653018,nm15653020,nm1324710,nm15652021",6.9,3026
tt1706598,AU,Every Secret Thing,2014,93,"Crime,Drama,Mystery",nm1332844,"nm0392237,nm2887908",6.1,9180
tt1706620,AR,Snowpiercer,2013,126,"Action,Drama,Sci-Fi",nm0094435,"nm2441468,nm0499429,nm2440893,nm0094435,nm1031176",7.1,389028
tt17069062,AU,Craving,2023,83,"Crime,Horror,Thriller",nm1862032,"nm2489045,nm1862032",4.6,2765
tt1707380,AU,Every Thing Will Be Fine,2015,118,Drama,nm0000694,nm2360523,5.4,6453
tt1707386,AU,Les Misérables,2012,158,"Drama,Musical,Romance",nm0393799,"nm0629933,nm0098842,nm0774744,nm0471014,nm0401076",7.5,346015
tt1707391,AU,4:44 Last Day on Earth,2011,82,"Drama,Fantasy,Sci-Fi",nm0001206,nm0001206,4.6,5769
tt1707392,AU,Lovely Molly,2011,99,"Drama,Horror",nm0844896,"nm1912178,nm0844896",5.3,10103
tt17074358,GB,Neetho,2022,130,"Drama,Romance",nm8264095,nm8264095,7.3,2136
tt17074480,IN,Karna,2023,150,Crime,nm13312535,nm13312536,8.0,1485
tt17076046,AE,Weird: The Al Yankovic Story,2022,108,"Biography,Comedy,Crime",nm1926903,"nm0946148,nm1926903",6.9,38566
tt1707818,DE,Ethos,2011,78,Documentary,nm4030349,nm4030349,7.4,1253
tt17079358,EC,I Can't Breathe (God Forgive Them),2022,65,Drama,nm10847549,nm13530504,7.9,3347
tt17080412,AE,Survive,2022,108,"Adventure,Drama,Thriller",nm0671210,"nm0007758,nm7983475,nm3451359",4.6,1514
tt17081088,AU,Spaghetti (2023),2023,81,"Drama,Thriller",nm0317368,"nm7847489,nm2116604,nm0409625",6.6,3415
tt1708135,AU,13 Minutes,2015,114,"Biography,Drama,War",nm0386570,"nm1961580,nm0106937",7.0,10065
tt1708453,AU,Aakrosh,2010,146,"Action,Crime,Drama",nm0698184,"nm0080327,nm2336554,nm1030391,nm0452021,nm0474069",7.0,4086
tt1708532,AU,Ready,2011,145,"Action,Comedy,Romance",nm0063357,"nm3217969,nm1178114,nm1934305,nm2346340,nm2022987,nm0442396,nm2678319,nm2260872,nm0893128",4.9,19618
tt1709122,GB,The Fourth State,2012,115,Thriller,nm0304541,"nm0304541,nm2956784",6.1,2435
tt1709143,AU,The Last Days on Mars,2013,98,"Adventure,Horror,Sci-Fi",nm1099711,"nm0206092,nm3773893",5.5,38966
tt1709173,BA,Unaware,2010,81,"Horror,Sci-Fi,Thriller","nm3988993,nm4032645",nm3988993,4.4,1209
tt1709652,DE,Dragon Age: Dawn of the Seeker,2012,90,"Action,Adventure,Animation",nm1216495,"nm0561026,nm0926075",5.7,3083
tt1709654,AU,Citizen Gangster,2011,105,"Crime,Drama",nm1137388,nm1137388,6.1,4598
tt17097088,CA,Return to Dust,2022,131,Drama,nm4772581,nm4772581,7.6,2417
